statId,statNm,matched_id,matched_name,distance_m,radius_m,matched,remaining_spaces,total_spaces,occupancy_rate,congestion_status,has_realtime,parking_lat,parking_lng,parking_source
PI793474,명곡미래빌1단지,,,,1000.0,False,,,,,False,,,team5_pis
PI793513,상인역kcc스위첸,,,,1000.0,False,,,,,False,,,team5_pis
PI794018,대구 달성군 제일풍경채더퍼스트,,,,1000.0,False,,,,,False,,,team5_pis
PI794067,대구 달성군 청구청탑맨션,,,,1000.0,False,,,,,False,,,team5_pis
PI794211,대구 달성군 강창그린빌,,,,1000.0,False,,,,,False,,,team5_pis
PI794323,대구 수성구 보성송정타운,,,,1000.0,False,,,,,False,,,team5_pis
PI794330,대구 수성구 수성해모로하이엔,,,,1000.0,False,,,,,False,,,team5_pis
PI794362,대구 달서구 빌리브죽전,152-1-000078,서남중학교 주변,712.8,1000.0,True,,,,,False,35.857601,128.541772,team5_pis
PI794372,대구 북구 침산2차청구타운,154-1-000206,옥산로17길,124.2,1000.0,True,,,,,False,35.888692,128.586386,team5_pis
PI795053,대구 수성구 사월화성파크드림3단지,,,,1000.0,False,,,,,False,,,team5_pis
PI795479,상인동화태황한양타운입주자대표회의,,,,1000.0,False,,,,,False,,,team5_pis
PI795618,대구 달서구 성서청구타운,,,,1000.0,False,,,,,False,,,team5_pis
PI795672,대구 동구 효성타운,151-2-000072,동호동 53-3 공한지 주차장,396.4,1000.0,True,,,,,False,35.87188,128.712021,team5_pis
PI795839,대구 달서구 용산현대우방타운,152-2-000028,상리공원 주차장,577.8,1000.0,True,,,,,False,35.863067,128.533857,team5_pis
PI796223,대구 동구 e편한세상세계육상선수촌2단지,151-2-000033,율하체육공원 주차장,186.4,1000.0,True,,,,,False,35.860544,128.691949,team5_pis
PI796484,대구 수성구 두레맨션,,,,1000.0,False,,,,,False,,,team5_pis
PI796974,대구 수성구 범어센트럴푸르지오,151-1-000006,국채보상로171길,774.2,1000.0,True,,,,,False,35.868089,128.622478,team5_pis
PI800355,대구 군위군 구니CC,,,,1000.0,False,,,,,False,,,team5_pis
PI801482,평광현대3차아파트,,,,1000.0,False,,,,,False,,,team5_pis
PI802108,성당코오롱하늘채아파트,,,,1000.0,False,,,,,False,,,team5_pis
PI802535,칠곡3차화성타운,154-1-000115,대천어린이공원주변,531.1,1000.0,True,,,,,False,35.939357,128.555211,team5_pis
PI802709,대구 달서구 케이티대구물류센터,,,,1000.0,False,,,,,False,,,team5_pis
PI802798,다사동의센트럴파크아파트,,,,1000.0,False,,,,,False,,,team5_pis
PI803060,동촌화성타운지상,151-1-000048,동촌로5길,121.5,1000.0,True,,,,,False,35.890534,128.646797,team5_pis
PI803203,논공청구타운,,,,1000.0,False,,,,,False,,,team5_pis
PI805002,대구 수성구 ㈜데이타뱅크,,,,1000.0,False,,,,,False,,,team5_pis
PI807335,대구 수성구 범어라온프라이빗1차,,,,1000.0,False,,,,,False,,,team5_pis
PI807412,대구 중구 동성로 중앙주차장,150-2-000002,국채보상운동기념공원 공영주차장,283.4,1000.0,True,61,505,87.92,혼잡(점유 90%미만),True,35.868824,128.600292,team5_pis
PI808200,대구 달서구 월성동삼성래미안아파트,,,,1000.0,False,,,,,False,,,team5_pis
PI808468,대구 수성구 범어롯데캐슬,,,,1000.0,False,,,,,False,,,team5_pis
PI808484,대구 달성군 옥포대성베르힐6단지,,,,1000.0,False,,,,,False,,,team5_pis
PI808544,대구 중구 반월당효성해링턴플레이스,150-2-000018,노외(공한지),127.8,1000.0,True,,,,,False,35.862815,128.593818,team5_pis
PI808729,대구 달성군 달성화성파크드림아파트,,,,1000.0,False,,,,,False,,,team5_pis
PI809532,대구 달서구 죽전역코아루더리브,,,,1000.0,False,,,,,False,,,team5_pis
PIA00336,대구 달성군 테크노폴리스서한이다음,,,,1000.0,False,,,,,False,,,team5_pis
PIH00094,힐스테이트데시앙도남1단지아파트,,,,1000.0,False,,,,,False,,,team5_pis
PIH00153,상인케이씨씨스위첸아파트,,,,1000.0,False,,,,,False,,,team5_pis
PIH00166,용산세광태왕2차아파트,152-2-000028,상리공원 주차장,781.2,1000.0,True,,,,,False,35.863067,128.533857,team5_pis
PIH00307,강북위너스오피스텔,154-1-000227,칠곡중앙대로(1),152.4,1000.0,True,,,,,False,35.942476,128.550809,team5_pis
PIH00354,보원칠공사,154-1-000152,북구산격동1485도로(2),537.5,1000.0,True,,,,,False,35.900648,128.606915,team5_pis
PIH00377,화진자동차상사,,,,1000.0,False,,,,,False,,,team5_pis
PIH00408,태왕아너스로뎀플러스오피스텔,154-1-000205,옥산로,191.9,1000.0,True,,,,,False,35.88391,128.587166,team5_pis
PIH00443,힐스테이트데시앙도남3단지아파트,,,,1000.0,False,,,,,False,,,team5_pis
PIH00444,대구 옥분리 쉼아웃도어본부,,,,1000.0,False,,,,,False,,,team5_pis
PIH00448,칠곡현대아파트,,,,1000.0,False,,,,,False,,,team5_pis
