statId,statNm,matched_id,matched_name,distance_m,radius_m,matched,traffic_source
CV000513,대구시_남산2동 행정복지센터,,,,1000,False,utic
CV000515,대구시_KS택시주식회사,,,,1000,False,utic
CV000519,대구시_봉덕3동 행정복지센터,,,,1000,False,utic
CV000534,대구시_대신동 행정복지센터,,,,1000,False,utic
CV000535,대구시_중구청,,,,1000,False,utic
CV000536,대구시_대명2동 행정복지센터,,,,1000,False,utic
CV000537,대구시_대명3동 행정복지센터,,,,1000,False,utic
CV000538,대구시_대명4동 행정복지센터,,,,1000,False,utic
CV000539,대구시_안심4동 행정복지센터,,,,1000,False,utic
CV000540,대구시_안심1동 행정복지센터,,,,1000,False,utic
CV000542,대구시_동촌동 행정복지센터,,,,1000,False,utic
CV000543,대구시_효목1동 행정복지센터,,,,1000,False,utic
CV000544,대구시_도평동 공영주차장,,,,1000,False,utic
CV000547,대구시_고성동 행정복지센터,,,,1000,False,utic
CV000549,대구시_무태조야동 행정복지센터,,,,1000,False,utic
CV000550,대구시_태전1동 행정복지센터,,,,1000,False,utic
CV000551,대구시_본리동 행정복지센터,,,,1000,False,utic
CV000553,대구시_송현2동 행정복지센터,,,,1000,False,utic
CV000554,대구시_하빈면사무소,,,,1000,False,utic
CV000555,대구시_신암2동 행정복지센터,L93171025789,[공사] 대현로 대한응급구조사협회 에서 공고네거리 방향 2차로 도로공사 주의운전,193.3,1000,True,utic
CV000556,대구시_대구은행 월배지점,,,,1000,False,utic
CV000557,대구시_대구은행 3공단영업부지점,,,,1000,False,utic
CV000558,대구시_대구은행 신암동지점,L93171025789,[공사] 대현로 대한응급구조사협회 에서 공고네거리 방향 2차로 도로공사 주의운전,221.9,1000,True,utic
CV000559,대구시_남구청,,,,1000,False,utic
CV000560,대구시_명성푸르지오,L93171040039,[공사] 성북로 침산초등학교앞 교차로 에서 침산동4767 방향 1차로 도로공사 주의운전,296.7,1000,True,utic
CV000561,대구시_침산푸르지오,L93171040039,[공사] 성북로 침산초등학교앞 교차로 에서 침산동4767 방향 1차로 도로공사 주의운전,746.3,1000,True,utic
CV000562,대구시_차량등록사업소,L93171007174,[공사] 달구벌대로 만촌네거리 에서 남부빌딩 방향 1차로 지하 시설 작업 주의운전,922.9,1000,True,utic
CV000564,대구시_진천삼성래미안,,,,1000,False,utic
CV000565,대구시_유가읍 행정복지센터,,,,1000,False,utic
CV000566,대구시_옥포읍 행정복지센터,,,,1000,False,utic
CV000567,대구시_남산3동 행정복지센터,,,,1000,False,utic
CV000569,대구시_수성의료지구,,,,1000,False,utic
CV000599,성일모터스,,,,1000,False,utic
CV000616,대구시_대봉2동 주민센터,,,,1000,False,utic
CV000618,한국농어촌공사 달성지사,,,,1000,False,utic
CV000620,한국부동산원,,,,1000,False,utic
CV000630,대구기상과학관(대구지방기상청),,,,1000,False,utic
CV000648,포르쉐 데스티네이션 투썸플레이스 대구가창점,,,,1000,False,utic
CV000657,포르쉐 데스티네이션 SG모터스,,,,1000,False,utic
CV000658,포르쉐 데스티네이션 메종듀미디/에이시언키친,,,,1000,False,utic
CV000665,포르쉐 데스티네이션 미성PGA GC,,,,1000,False,utic
CV000667,황토마을 참숯가마찜질방,,,,1000,False,utic
CV000670,JD모터스 대구성서,,,,1000,False,utic
CV000678,채비초급속충전소2,,,,1000,False,utic
CV000701,대구죽곡그린주차빌딩,,,,1000,False,utic
CV000724,AFW(주),,,,1000,False,utic
CV000750,국립대구과학관,,,,1000,False,utic
CV000770,아우디_대구 전시장(아이언오토),,,,1000,False,utic
CV000783,대구시_신매공원,,,,1000,False,utic
CV000799,아우디_서대구 전시장(코오롱아우토),,,,1000,False,utic
CV000805,대구시_상리공원,,,,1000,False,utic
CV000806,대구시_효목2동,,,,1000,False,utic
CV000807,대구시_지저동,,,,1000,False,utic
CV000808,대구시_내당4동,,,,1000,False,utic
CV000809,대구시_칠성동,,,,1000,False,utic
CV000810,대구시_산격1동,,,,1000,False,utic
CV000811,대구시_태전2동,,,,1000,False,utic
CV000812,대구시_삼덕동,,,,1000,False,utic
CV000813,대구시_범어1동,,,,1000,False,utic
CV000814,대구시_지산2동,,,,1000,False,utic
CV000815,대구시_두류3동,,,,1000,False,utic
CV000816,대구시_상인3동행정복지센터,,,,1000,False,utic
CV000817,대구시_범물1동,,,,1000,False,utic
CV000818,대구시_신당동,,,,1000,False,utic
CV000831,대구 파티마병원 동관 입구 주차장,L93171022991,[공사] 동부로 동대구역네거리 에서 금호천일고속버스터미널 방향 4차로 지하 시설 작업 주의운전,848.9,1000,True,utic
CV000849,채비초급속충전소1,,,,1000,False,utic
CV000891,대구테크비즈센터,,,,1000,False,utic
CV000896,홈플러스 성서점,,,,1000,False,utic
CV000897,포르쉐 데스티네이션 홈플러스 대구성서점,,,,1000,False,utic
CV000899,포르쉐 HPC 신세계백화점 대구점,L93171022991,[공사] 동부로 동대구역네거리 에서 금호천일고속버스터미널 방향 4차로 지하 시설 작업 주의운전,557.5,1000,True,utic
CV000902,국민건강보험공단 대구경북지역본부,,,,1000,False,utic
CV000906,대구시_신암1동 행정복지센터,L93171025789,[공사] 대현로 대한응급구조사협회 에서 공고네거리 방향 2차로 도로공사 주의운전,462.0,1000,True,utic
CV000908,대구시_공산동 행정복지센터,,,,1000,False,utic
CV000934,커들포드 카페,,,,1000,False,utic
CV000952,동대구벤처밸리 기업성장지원센터,L93171022991,[공사] 동부로 동대구역네거리 에서 금호천일고속버스터미널 방향 4차로 지하 시설 작업 주의운전,562.0,1000,True,utic
CV000976,홈플러스 칠곡점,,,,1000,False,utic
CV000977,포르쉐 데스티네이션 홈플러스 칠곡점,,,,1000,False,utic
CV000978,한국산업기술평가관리원,,,,1000,False,utic
CV000979,대구시_도동 측백향커뮤니티센터,,,,1000,False,utic
CV000980,대구시_태전공원,,,,1000,False,utic
CV000981,대구시_수성소방서,,,,1000,False,utic
CV000982,대구시_고산2동 행정복지센터,,,,1000,False,utic
CV000985,행정안전부 정부청사관리본부 대구청사관리소,,,,1000,False,utic
CV000991,대구테크노파크,,,,1000,False,utic
