충전소ID,기준시각,사용가능_대수,전체_충전기수,관측_가용률,상태신뢰도_등급,관측신선도_등급,좌표_유효,확정가용_여부,위도,경도,미관측_비율,상태경과_분,관측경과_분
PI068147,2026-08-09T07:23:21+09:00,2,7,0.2857142857142857,보통(5~15분),보통(5~15분),True,True,35.860367037,128.6296016,0.0,12.383333333333333,10.016666666666667
PI070275,2026-08-09T07:23:21+09:00,1,2,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.8377907,128.5563179,0.5,6586.4,6585.616666666667
PI070443,2026-08-09T07:23:21+09:00,20,31,0.6666666666666666,확인필요(15분초과),확인필요(15분초과),True,True,35.813470331,128.51053289,0.03225806451612903,167.41666666666666,160.16666666666666
PI121897,2026-08-09T07:23:21+09:00,2,2,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.8333,128.532,0.0,295.3333333333333,290.25
PI121974,2026-08-09T07:23:21+09:00,9,12,0.8181818181818182,확인필요(15분초과),확인필요(15분초과),True,True,35.885567898,128.59363873,0.08333333333333333,87.13333333333334,80.1
PI122169,2026-08-09T07:23:21+09:00,3,3,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.876496794,128.66430854,0.0,1070.3666666666666,1065.4333333333334
PI122225,2026-08-09T07:23:21+09:00,5,6,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.8819,128.582,0.16666666666666666,2224.766666666667,2220.6
PI122336,2026-08-09T07:23:21+09:00,1,4,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.850034,128.464215,0.75,19782.15,19774.6
PI122356,2026-08-09T07:23:21+09:00,3,3,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.898628,128.624803,0.0,1352.1666666666667,1345.7666666666667
PI202102,2026-08-09T07:23:21+09:00,0,2,,확인필요(15분초과),확인필요(15분초과),True,False,35.836,128.71,1.0,,
PI202109,2026-08-09T07:23:21+09:00,0,2,,확인필요(15분초과),확인필요(15분초과),True,False,35.89992569,128.61619405,1.0,,
PI202153,2026-08-09T07:23:21+09:00,5,5,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.8868,128.652,0.0,1180.0666666666666,1175.5333333333333
PI202230,2026-08-09T07:23:21+09:00,0,2,,확인필요(15분초과),확인필요(15분초과),True,False,35.899923629,128.61701636,1.0,,
PI202257,2026-08-09T07:23:21+09:00,1,2,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.8799,128.661,0.5,16833.2,16831.75
PI202313,2026-08-09T07:23:21+09:00,1,1,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.824442968,128.63192901,0.0,10422.0,10417.183333333332
PI202438,2026-08-09T07:23:21+09:00,6,6,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.8197,128.641,0.0,266.95,260.23333333333335
PI202502,2026-08-09T07:23:21+09:00,1,2,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.8676,128.625,0.5,660.2166666666667,654.7833333333333
PI202534,2026-08-09T07:23:21+09:00,0,2,0.0,확인필요(15분초과),확인필요(15분초과),True,False,35.8677,128.625,0.5,675.3666666666667,674.8
PI202568,2026-08-09T07:23:21+09:00,1,2,0.5,확인필요(15분초과),확인필요(15분초과),True,True,35.8244,128.643,0.0,307.1333333333333,300.26666666666665
PI202619,2026-08-09T07:23:21+09:00,1,1,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.821738791,128.64388432,0.0,465.43333333333334,464.53333333333336
PI202707,2026-08-09T07:23:21+09:00,0,1,,확인필요(15분초과),확인필요(15분초과),True,False,35.8178558,128.6406869,1.0,,
PI202729,2026-08-09T07:23:21+09:00,2,2,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.8842,128.626,0.0,2230.2833333333333,2220.6
PI202733,2026-08-09T07:23:21+09:00,2,4,0.5,확인필요(15분초과),확인필요(15분초과),True,True,35.8696592,128.6033867,0.0,2382.1833333333334,2380.8333333333335
PI202743,2026-08-09T07:23:21+09:00,0,2,,확인필요(15분초과),확인필요(15분초과),True,False,35.8717,128.715,1.0,,
PI202778,2026-08-09T07:23:21+09:00,2,2,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.8388933,128.5719065,0.0,2715.133333333333,2711.4
PI202801,2026-08-09T07:23:21+09:00,4,4,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.8696115,128.603585,0.0,1521.8833333333334,1515.95
PI202837,2026-08-09T07:23:21+09:00,0,2,,확인필요(15분초과),확인필요(15분초과),True,False,35.692432,128.447402,1.0,,
PI202853,2026-08-09T07:23:21+09:00,3,4,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.8787,128.634,0.25,2224.4333333333334,2220.6
PI202889,2026-08-09T07:23:21+09:00,2,2,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.9316471,128.5529465,0.0,690.4,684.8166666666667
PI202911,2026-08-09T07:23:21+09:00,0,1,,확인필요(15분초과),확인필요(15분초과),True,False,35.905562,128.604051,1.0,,
PI202986,2026-08-09T07:23:21+09:00,2,3,0.6666666666666666,확인필요(15분초과),확인필요(15분초과),True,True,35.862582,128.620932,0.0,146.06666666666666,140.16666666666666
PI203006,2026-08-09T07:23:21+09:00,2,2,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.883457,128.655702,0.0,37.25,30.033333333333335
PI203015,2026-08-09T07:23:21+09:00,1,1,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.834627,128.555969,0.0,4355.933333333333,4347.416666666667
PI306067,2026-08-09T07:23:21+09:00,2,6,0.5,확인필요(15분초과),확인필요(15분초과),True,True,35.796711,128.627011,0.3333333333333333,227.1,220.21666666666667
PI306068,2026-08-09T07:23:21+09:00,1,1,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.867008,128.594644,0.0,436.03333333333336,434.51666666666665
PI306072,2026-08-09T07:23:21+09:00,3,3,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.818809,128.538856,0.0,551.9166666666666,544.65
PI306085,2026-08-09T07:23:21+09:00,5,12,0.8333333333333334,확인필요(15분초과),확인필요(15분초과),True,True,35.90012,128.546333,0.5,590.4833333333333,584.7166666666667
PI306105,2026-08-09T07:23:21+09:00,5,6,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.862569,128.6136,0.16666666666666666,37.28333333333333,30.033333333333335
PI306150,2026-08-09T07:23:21+09:00,1,1,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.821308084,128.643585,0.0,2797.15,2791.55
PI530032,2026-08-09T07:23:21+09:00,2,2,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.8757169896,128.75571511,0.0,1507.0333333333333,1505.95
PI530033,2026-08-09T07:23:21+09:00,2,2,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.913901,128.59917,0.0,20942.2,20939.166666666668
PI530034,2026-08-09T07:23:21+09:00,2,2,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.8337255236,128.5989278,0.0,297.21666666666664,290.25
PI530037,2026-08-09T07:23:21+09:00,1,1,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.8337536176,128.699304148,0.0,12667.166666666666,12660.533333333333
PI530042,2026-08-09T07:23:21+09:00,1,2,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.8339513,128.5281157,0.5,5147.15,5141.3
PI530043,2026-08-09T07:23:21+09:00,2,2,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.834347637,128.52926042,0.0,6621.916666666667,6615.65
PI530044,2026-08-09T07:23:21+09:00,1,2,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.8377644,128.5554049,0.5,10597.166666666666,10590.416666666666
PI530048,2026-08-09T07:23:21+09:00,0,2,,확인필요(15분초과),확인필요(15분초과),True,False,35.88868067,128.5594745,1.0,,
PI530050,2026-08-09T07:23:21+09:00,1,2,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.854539283805,128.5701670256,0.5,11972.066666666668,11967.05
PI530054,2026-08-09T07:23:21+09:00,2,2,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.813866,128.649422,0.0,20.683333333333334,20.016666666666666
PI530057,2026-08-09T07:23:21+09:00,1,2,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.894203432136,128.5814800172,0.5,25852.083333333332,25844.216666666667
PI530061,2026-08-09T07:23:21+09:00,0,1,,확인필요(15분초과),확인필요(15분초과),True,False,35.8474099143,128.595027556,1.0,,
PI530062,2026-08-09T07:23:21+09:00,8,10,0.8,높음(5분이내),높음(5분이내),True,True,35.924420068535,128.5539097135,0.0,2.2333333333333334,0.0
PI530065,2026-08-09T07:23:21+09:00,1,1,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.87861402,128.6048212,0.0,3774.2833333333333,3766.7
PI530067,2026-08-09T07:23:21+09:00,0,2,,확인필요(15분초과),확인필요(15분초과),True,False,35.7462505,128.4919078,1.0,,
PI530074,2026-08-09T07:23:21+09:00,1,1,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.836160199887,128.6122965589,0.0,1696.9833333333333,1696.1333333333334
PI530077,2026-08-09T07:23:21+09:00,1,2,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.797431652021,128.5484769481,0.5,1447.15,1445.9
PI530079,2026-08-09T07:23:21+09:00,2,2,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.825226954208,128.5262178299,0.0,1057.3166666666666,1055.4166666666667
PI530082,2026-08-09T07:23:21+09:00,1,1,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.8854249,128.6033286,0.0,4887.15,4880.9
PI530086,2026-08-09T07:23:21+09:00,1,2,0.5,확인필요(15분초과),확인필요(15분초과),True,True,35.701907818,128.4401488,0.0,7092.083333333333,7086.183333333333
PI530087,2026-08-09T07:23:21+09:00,0,1,,확인필요(15분초과),확인필요(15분초과),True,False,35.879656441,128.54302896,1.0,,
PI530265,2026-08-09T07:23:21+09:00,1,3,0.5,확인필요(15분초과),확인필요(15분초과),True,True,35.8185526,128.5205703,0.3333333333333333,27.116666666666667,20.016666666666666
PI530271,2026-08-09T07:23:21+09:00,5,6,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.8222804,128.6360873,0.16666666666666666,726.9666666666667,724.85
PI530273,2026-08-09T07:23:21+09:00,15,17,0.8823529411764706,확인필요(15분초과),확인필요(15분초과),True,True,35.6903116,128.4679507,0.0,207.03333333333333,200.2
PI530274,2026-08-09T07:23:21+09:00,10,17,0.6666666666666666,확인필요(15분초과),확인필요(15분초과),True,True,35.693272989,128.46732234,0.11764705882352941,57.1,50.06666666666667
PI530275,2026-08-09T07:23:21+09:00,6,6,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.880645872,128.71387663,0.0,96.91666666666667,90.1
PI530277,2026-08-09T07:23:21+09:00,2,6,0.4,확인필요(15분초과),확인필요(15분초과),True,True,35.826523,128.5231364,0.16666666666666666,506.8333333333333,504.55
PI530278,2026-08-09T07:23:21+09:00,9,11,0.9,확인필요(15분초과),확인필요(15분초과),True,True,35.69224409,128.45232274,0.09090909090909091,226.85,220.21666666666667
PI530279,2026-08-09T07:23:21+09:00,1,2,0.5,확인필요(15분초과),확인필요(15분초과),True,True,35.841424618,128.6931819,0.0,1116.8833333333334,1115.4833333333333
PI530280,2026-08-09T07:23:21+09:00,4,4,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.913983988,128.54549479,0.0,296.9,290.25
PI530281,2026-08-09T07:23:21+09:00,4,4,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.817136581,128.52350046,0.0,87.03333333333333,80.1
PI530282,2026-08-09T07:23:21+09:00,3,3,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.853814961,128.59489374,0.0,466.9,464.53333333333336
PI530283,2026-08-09T07:23:21+09:00,4,4,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.8133139,128.6426794,0.0,596.45,594.7333333333333
PI530284,2026-08-09T07:23:21+09:00,13,16,0.8666666666666667,확인필요(15분초과),확인필요(15분초과),True,True,35.691352444,128.46436503,0.0625,57.05,50.06666666666667
PI530285,2026-08-09T07:23:21+09:00,1,1,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.840029105,128.56895672,0.0,2316.75,2310.766666666667
PI530286,2026-08-09T07:23:21+09:00,1,1,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.8350916,128.5660923,0.0,75.3,70.08333333333333
PI530287,2026-08-09T07:23:21+09:00,1,1,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.817503871,128.64344272,0.0,1231.9166666666667,1225.6166666666666
PI530288,2026-08-09T07:23:21+09:00,2,2,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.8680174,128.5518864,0.0,126.86666666666666,120.11666666666666
PI530289,2026-08-09T07:23:21+09:00,1,1,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.8547672,128.619009,0.0,761.8833333333333,754.9166666666666
PI530290,2026-08-09T07:23:21+09:00,1,2,0.5,확인필요(15분초과),확인필요(15분초과),True,True,35.855945026,128.57507176,0.0,276.9,270.23333333333335
PI530291,2026-08-09T07:23:21+09:00,6,6,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.936638932,128.54293421,0.0,511.6166666666667,504.55
PI530292,2026-08-09T07:23:21+09:00,4,4,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.88360088,128.66225175,0.0,106.8,100.1
PI530293,2026-08-09T07:23:21+09:00,2,2,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.8608743,128.5657178,0.0,746.8,744.9
PI530294,2026-08-09T07:23:21+09:00,1,1,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.859339514,128.61359119,0.0,1884.85,1879.9333333333334
PI530295,2026-08-09T07:23:21+09:00,1,2,0.5,확인필요(15분초과),확인필요(15분초과),True,True,35.880897704,128.66145448,0.0,4011.7833333333333,4007.016666666667
PI530297,2026-08-09T07:23:21+09:00,2,2,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.857210067,128.67913876,0.0,466.8333333333333,464.53333333333336
PI530299,2026-08-09T07:23:21+09:00,3,5,0.75,확인필요(15분초과),확인필요(15분초과),True,True,35.8203259,128.5396308,0.2,866.7333333333333,865.1333333333333
PI530300,2026-08-09T07:23:21+09:00,1,2,0.5,확인필요(15분초과),확인필요(15분초과),True,True,35.82397886,128.63159862,0.0,196.51666666666668,190.18333333333334
PI530301,2026-08-09T07:23:21+09:00,0,2,,확인필요(15분초과),확인필요(15분초과),True,False,35.889333793,128.46905639,1.0,,
PI530302,2026-08-09T07:23:21+09:00,2,2,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.8907493,128.6017615,0.0,661.4166666666666,654.7833333333333
PI530303,2026-08-09T07:23:21+09:00,10,10,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.8237798,128.6111443,0.0,116.78333333333333,110.11666666666666
PI530304,2026-08-09T07:23:21+09:00,1,1,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.884584938,128.62744176,0.0,1551.6,1545.9666666666667
PI530305,2026-08-09T07:23:21+09:00,2,2,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.746891163,128.49219248,0.0,1096.8,1095.4666666666667
PI530306,2026-08-09T07:23:21+09:00,1,1,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.8587824,128.5646295,0.0,286.6333333333333,280.25
PI530307,2026-08-09T07:23:21+09:00,1,2,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.820906316,128.62791762,0.5,12486.5,12480.0
PI530310,2026-08-09T07:23:21+09:00,2,2,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.8784509,128.7117785,0.0,706.7166666666667,704.8333333333334
PI530311,2026-08-09T07:23:21+09:00,2,5,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.812950554,128.51048156,0.6,3056.65,3051.9166666666665
PI530312,2026-08-09T07:23:21+09:00,3,3,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.848445629,128.58253541,0.0,2306.5833333333335,2300.75
PI530313,2026-08-09T07:23:21+09:00,2,2,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.839165,128.4891581,0.0,226.31666666666666,220.21666666666667
PI530314,2026-08-09T07:23:21+09:00,2,2,1.0,확인필요(15분초과),확인필요(15분초과),True,True,36.2347495,128.5666068,0.0,2396.6,2390.866666666667
PI530315,2026-08-09T07:23:21+09:00,1,1,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.862649055,128.61664651,0.0,216.63333333333333,210.2
PI530316,2026-08-09T07:23:21+09:00,1,2,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.866306494,128.53794554,0.5,21511.683333333334,21509.633333333335
PI530318,2026-08-09T07:23:21+09:00,4,6,0.6666666666666666,확인필요(15분초과),확인필요(15분초과),True,True,35.8441875,128.5658232,0.0,1091.4833333333333,1085.45
PI530319,2026-08-09T07:23:21+09:00,2,3,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.837280847,128.7047163,0.3333333333333333,1236.7833333333333,1235.6166666666666
PI530320,2026-08-09T07:23:21+09:00,17,21,0.85,확인필요(15분초과),확인필요(15분초과),True,True,35.9020612,128.5140794,0.047619047619047616,126.63333333333334,120.11666666666666
PI530321,2026-08-09T07:23:21+09:00,20,24,0.8695652173913043,확인필요(15분초과),확인필요(15분초과),True,True,35.8989134,128.612519,0.041666666666666664,86.78333333333333,80.1
PI530322,2026-08-09T07:23:21+09:00,3,6,0.5,확인필요(15분초과),확인필요(15분초과),True,True,35.8804768,128.6050351,0.0,181.58333333333334,180.18333333333334
PI530326,2026-08-09T07:23:21+09:00,0,1,0.0,확인필요(15분초과),확인필요(15분초과),True,False,35.9794085,128.6282096,0.0,10636.433333333332,10630.5
PI530327,2026-08-09T07:23:21+09:00,1,1,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.9794463,128.6285368,0.0,9776.483333333334,9775.383333333333
PI530328,2026-08-09T07:23:21+09:00,1,1,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.831059573,128.53473215,0.0,6841.433333333333,6835.883333333333
PI530330,2026-08-09T07:23:21+09:00,2,2,1.0,확인필요(15분초과),확인필요(15분초과),True,True,35.9029593,128.6042373,0.0,8031.183333333333,8029.633333333333
PI530331,2026-08-09T07:23:21+09:00,3,4,0.75,확인필요(15분초과),확인필요(15분초과),True,True,35.8452922,128.5975476,0.0,143.36666666666667,140.16666666666666
