statId,statNm,lat,lng,origin_id,origin_label,origin_lat,origin_lng,haversine_km,haversine_eta_min_proxy,tmap_eta_min,tmap_eta_minutes_int,tmap_road_km,tmap_http,tmap_error,fetched_at_kst,eta_source
ME23B114,대구광역시교통연수원,35.8302171,128.630496,dongdaegu,동대구역 인근,35.8797,128.6284,5.505,11.0,27.2,27.0,7.579,200,,2026-08-07T16:22:35+09:00,tmap_routes_trafficInfo_Y
ME23B115,남구시니어행복센터,35.8409928,128.5610222,dongdaegu,동대구역 인근,35.8797,128.6284,7.443,14.9,35.7,36.0,11.244,200,,2026-08-07T16:22:35+09:00,tmap_routes_trafficInfo_Y
ME23B186,망우당공원 택시쉼터,35.8762776,128.6561679,dongdaegu,동대구역 인근,35.8797,128.6284,2.531,5.1,16.9,17.0,4.02,200,,2026-08-07T16:22:36+09:00,tmap_routes_trafficInfo_Y
ME24A243,대구광역시 군위군청,36.2419899,128.5722207,dongdaegu,동대구역 인근,35.8797,128.6284,40.6,81.2,54.0,54.0,47.919,200,,2026-08-07T16:22:38+09:00,tmap_routes_trafficInfo_Y
ME24A244,군위 전투전승기념공원,36.1107933,128.7465163,dongdaegu,동대구역 인근,35.8797,128.6284,27.807,55.6,54.7,55.0,48.526,200,,2026-08-07T16:22:39+09:00,tmap_routes_trafficInfo_Y
ME24A248,비슬산관광지 주차장,35.6925406,128.5048722,dongdaegu,동대구역 인근,35.8797,128.6284,23.606,47.2,61.2,61.0,35.852,200,,2026-08-07T16:22:39+09:00,tmap_routes_trafficInfo_Y
ME24B142,성서운동장,35.860444,128.506337,dongdaegu,동대구역 인근,35.8797,128.6284,11.205,22.4,35.0,35.0,16.509,200,,2026-08-07T16:22:40+09:00,tmap_routes_trafficInfo_Y
ME24B143,장기공원 주차장,35.843916,128.522143,dongdaegu,동대구역 인근,35.8797,128.6284,10.369,20.7,34.0,34.0,17.304,200,,2026-08-07T16:22:40+09:00,tmap_routes_trafficInfo_Y
ME24B144,효령면행정복지센터,36.156755,128.585307,dongdaegu,동대구역 인근,35.8797,128.6284,31.05,62.1,53.4,53.0,42.089,200,,2026-08-07T16:22:41+09:00,tmap_routes_trafficInfo_Y
ME24B207,대구경북지방중소벤처기업청 청사,35.85,128.514873,dongdaegu,동대구역 인근,35.8797,128.6284,10.75,21.5,30.9,31.0,16.083,200,,2026-08-07T16:22:42+09:00,tmap_routes_trafficInfo_Y
ME24B208,한국수자원공사 달성보,35.736518,128.419961,dongdaegu,동대구역 인근,35.8797,128.6284,24.633,49.3,52.7,53.0,35.905,200,,2026-08-07T16:22:43+09:00,tmap_routes_trafficInfo_Y
ME25C165,군위농산물 푸드유통센터,36.2437766,128.5652236,dongdaegu,동대구역 인근,35.8797,128.6284,40.88,81.8,52.4,52.0,48.277,200,,2026-08-07T16:22:44+09:00,tmap_routes_trafficInfo_Y
ME25C166,농기계사업소 동부분소,36.1466208,128.7124166,dongdaegu,동대구역 인근,35.8797,128.6284,30.627,61.3,60.5,60.0,38.434,200,,2026-08-07T16:22:44+09:00,tmap_routes_trafficInfo_Y
ME25C167,학산공원 삼거리 주차장,35.8324695,128.5386968,dongdaegu,동대구역 인근,35.8797,128.6284,9.64,19.3,45.9,46.0,13.743,200,,2026-08-07T16:22:45+09:00,tmap_routes_trafficInfo_Y
ME25C168,E-share 대구샘기억학교,35.8106756,128.521419,dongdaegu,동대구역 인근,35.8797,128.6284,12.324,24.6,42.7,43.0,17.235,200,,2026-08-07T16:22:45+09:00,tmap_routes_trafficInfo_Y
ME25C169,E-share 덕수복지재단 미소마을,35.8517436,128.4497071,dongdaegu,동대구역 인근,35.8797,128.6284,16.4,32.8,49.9,50.0,23.308,200,,2026-08-07T16:22:46+09:00,tmap_routes_trafficInfo_Y
ME25C170,신서혁신도시 나불지 공영주차장 2,35.8795815,128.7181757,dongdaegu,동대구역 인근,35.8797,128.6284,8.088,16.2,28.6,29.0,10.806,200,,2026-08-07T16:22:46+09:00,tmap_routes_trafficInfo_Y
ME25C171,동촌유원지 3 공영주차장 2,35.877799,128.6552914,dongdaegu,동대구역 인근,35.8797,128.6284,2.432,4.9,16.6,17.0,3.814,200,,2026-08-07T16:22:47+09:00,tmap_routes_trafficInfo_Y
ME25C172,E-share 대불노인복지관,35.898781,128.6167825,dongdaegu,동대구역 인근,35.8797,128.6284,2.366,4.7,15.6,16.0,3.277,200,,2026-08-07T16:22:47+09:00,tmap_routes_trafficInfo_Y
ME25C173,산격4동 공영주차장,35.8990036,128.606817,dongdaegu,동대구역 인근,35.8797,128.6284,2.896,5.8,14.0,14.0,3.961,200,,2026-08-07T16:22:48+09:00,tmap_routes_trafficInfo_Y
ME25C276,전망대주차장,36.1212955,128.7933297,dongdaegu,동대구역 인근,35.8797,128.6284,30.689,61.4,58.0,58.0,51.582,200,,2026-08-07T16:22:56+09:00,tmap_routes_trafficInfo_Y
ME25C277,수밭근린공원 주차장,35.7995228,128.5493043,dongdaegu,동대구역 인근,35.8797,128.6284,11.416,22.8,39.4,39.0,16.095,200,,2026-08-07T16:22:56+09:00,tmap_routes_trafficInfo_Y
ME25C278,국립대구박물관(북문 주차장) (2),35.8465744,128.6385553,dongdaegu,동대구역 인근,35.8797,128.6284,3.795,7.6,18.5,18.0,6.258,200,,2026-08-07T16:22:57+09:00,tmap_routes_trafficInfo_Y
ME25C425,달성군 보건소 주차장,35.6917521,128.444391,dongdaegu,동대구역 인근,35.8797,128.6284,26.688,53.4,55.8,56.0,40.297,200,,2026-08-07T16:22:57+09:00,tmap_routes_trafficInfo_Y
ME25C426,신서혁신도시 나불지 공영주차장 1,35.8795815,128.7181757,dongdaegu,동대구역 인근,35.8797,128.6284,8.088,16.2,28.7,29.0,10.806,200,,2026-08-07T16:22:59+09:00,tmap_routes_trafficInfo_Y
ME25C427,동촌유원지 3 공영주차장 1,35.877799,128.6552914,dongdaegu,동대구역 인근,35.8797,128.6284,2.432,4.9,16.9,17.0,3.814,200,,2026-08-07T16:23:00+09:00,tmap_routes_trafficInfo_Y
ME25C428,국립대구박물관(북문 주차장) (1),35.8455739,128.638342,dongdaegu,동대구역 인근,35.8797,128.6284,3.899,7.8,18.8,19.0,6.351,200,,2026-08-07T16:23:00+09:00,tmap_routes_trafficInfo_Y
AH000019,대구 KC타운,35.838835032,128.6838783,dongdaegu,동대구역 인근,35.8797,128.6284,6.756,13.5,21.8,22.0,9.602,200,,2026-08-07T16:23:01+09:00,tmap_routes_trafficInfo_Y
AM900026,대구 동천동 세븐밸리 충전소,35.94413786,128.5603226,dongdaegu,동대구역 인근,35.8797,128.6284,9.43,18.9,27.8,28.0,12.392,200,,2026-08-07T16:23:02+09:00,tmap_routes_trafficInfo_Y
AM900047,대구 와이즈빌딩,35.86570133,128.5899312,dongdaegu,동대구역 인근,35.8797,128.6284,3.8,7.6,24.0,24.0,6.006,200,,2026-08-07T16:23:02+09:00,tmap_routes_trafficInfo_Y
AM900048,대구 와이즈빌딩 급속충전소,35.86570133,128.5899312,dongdaegu,동대구역 인근,35.8797,128.6284,3.8,7.6,24.0,24.0,6.006,200,,2026-08-07T16:23:03+09:00,tmap_routes_trafficInfo_Y
AZ100007,이고,35.8894247,128.5701017,dongdaegu,동대구역 인근,35.8797,128.6284,5.362,10.7,23.6,24.0,6.593,200,,2026-08-07T16:23:03+09:00,tmap_routes_trafficInfo_Y
AZ100013,대청초등학교,35.8511286,128.6505789,dongdaegu,동대구역 인근,35.8797,128.6284,3.753,7.5,16.7,17.0,5.964,200,,2026-08-07T16:23:04+09:00,tmap_routes_trafficInfo_Y
AZ100014,밴앤포스,35.8685037,128.6175043,dongdaegu,동대구역 인근,35.8797,128.6284,1.585,3.2,11.1,11.0,2.906,200,,2026-08-07T16:23:04+09:00,tmap_routes_trafficInfo_Y
AZ100017,대구세강병원,35.8367639,128.551692,dongdaegu,동대구역 인근,35.8797,128.6284,8.401,16.8,39.2,39.0,12.14,200,,2026-08-07T16:23:05+09:00,tmap_routes_trafficInfo_Y
AZ100019,지피에스,35.8886601,128.5536739,dongdaegu,동대구역 인근,35.8797,128.6284,6.805,13.6,28.9,29.0,11.229,200,,2026-08-07T16:23:05+09:00,tmap_routes_trafficInfo_Y
AZ100020,올인워크,35.867861,128.6295635,dongdaegu,동대구역 인근,35.8797,128.6284,1.321,2.6,13.0,13.0,2.85,200,,2026-08-07T16:23:06+09:00,tmap_routes_trafficInfo_Y
AZ100021,KB차차차 동대구,35.8694393,128.7188097,dongdaegu,동대구역 인근,35.8797,128.6284,8.226,16.5,29.5,30.0,9.914,200,,2026-08-07T16:23:06+09:00,tmap_routes_trafficInfo_Y
AZ100022,모빌리티기술혁신센터,35.6947229,128.4708567,dongdaegu,동대구역 인근,35.8797,128.6284,25.0,50.0,57.6,58.0,31.299,200,,2026-08-07T16:23:07+09:00,tmap_routes_trafficInfo_Y
AZ100023,비에스타워,35.8894247,128.5701017,dongdaegu,동대구역 인근,35.8797,128.6284,5.362,10.7,23.6,24.0,6.593,200,,2026-08-07T16:23:07+09:00,tmap_routes_trafficInfo_Y
BE241230,워터 군위휴게소 부산방향,36.2661344,128.5749656,dongdaegu,동대구역 인근,35.8797,128.6284,43.237,86.5,60.6,61.0,56.839,200,,2026-08-07T16:23:08+09:00,tmap_routes_trafficInfo_Y
BE241250,워터 현풍휴게소 대구방향,35.702207,128.437991,dongdaegu,동대구역 인근,35.8797,128.6284,26.162,52.3,54.0,54.0,46.949,200,,2026-08-07T16:23:08+09:00,tmap_routes_trafficInfo_Y
BE241251,워터 현풍휴게소 창원방향,35.70169,128.435728,dongdaegu,동대구역 인근,35.8797,128.6284,26.34,52.7,44.8,45.0,37.532,200,,2026-08-07T16:23:09+09:00,tmap_routes_trafficInfo_Y
BE482306,워터 대구 반월당,35.866269,128.592819,dongdaegu,동대구역 인근,35.8797,128.6284,3.537,7.1,20.1,20.0,6.159,200,,2026-08-07T16:23:09+09:00,tmap_routes_trafficInfo_Y
BNBN0053,대구 달성군 한국기계연구원,35.6915232,128.4724887,dongdaegu,동대구역 인근,35.8797,128.6284,25.211,50.4,58.9,59.0,31.782,200,,2026-08-07T16:23:10+09:00,tmap_routes_trafficInfo_Y
BNBN0494,달성군 테크노스포츠센터,35.684819,128.463713,dongdaegu,동대구역 인근,35.8797,128.6284,26.273,52.5,60.3,60.0,33.065,200,,2026-08-07T16:23:10+09:00,tmap_routes_trafficInfo_Y
BNBN0583,대구 군위고등학교,36.2457615,128.5710997,dongdaegu,동대구역 인근,35.8797,128.6284,41.029,82.1,53.9,54.0,49.621,200,,2026-08-07T16:23:11+09:00,tmap_routes_trafficInfo_Y
BNBN0584,대구 경일여자고등학교,35.8367177,128.5970294,dongdaegu,동대구역 인근,35.8797,128.6284,5.553,11.1,26.1,26.0,8.891,200,,2026-08-07T16:23:11+09:00,tmap_routes_trafficInfo_Y
BNBN0585,대구 새본리중학교,35.8392164,128.540979,dongdaegu,동대구역 인근,35.8797,128.6284,9.074,18.1,41.0,41.0,12.616,200,,2026-08-07T16:23:12+09:00,tmap_routes_trafficInfo_Y
BNBN0586,대구 상원고등학교,35.822462,128.538382,dongdaegu,동대구역 인근,35.8797,128.6284,10.312,20.6,38.5,38.0,14.957,200,,2026-08-07T16:23:12+09:00,tmap_routes_trafficInfo_Y
BNBN0588,대구 외국어고등학교,35.860672,128.497998,dongdaegu,동대구역 인근,35.8797,128.6284,11.939,23.9,35.9,36.0,16.924,200,,2026-08-07T16:23:13+09:00,tmap_routes_trafficInfo_Y
BNBN0590,대구 현풍고등학교,35.697121,128.439107,dongdaegu,동대구역 인근,35.8797,128.6284,26.527,53.1,52.0,52.0,38.838,200,,2026-08-07T16:23:13+09:00,tmap_routes_trafficInfo_Y
BNBN0591,대구 선명학교,35.9923253,128.6129288,dongdaegu,동대구역 인근,35.8797,128.6284,12.601,25.2,33.3,33.0,15.488,200,,2026-08-07T16:23:14+09:00,tmap_routes_trafficInfo_Y
BNBN0594,대구 소선여자중학교,35.8528145,128.6498054,dongdaegu,동대구역 인근,35.8797,128.6284,3.558,7.1,16.4,16.0,5.911,200,,2026-08-07T16:23:15+09:00,tmap_routes_trafficInfo_Y
BNBN0721,대구 서대구중학교,35.880104,128.556736,dongdaegu,동대구역 인근,35.8797,128.6284,6.457,12.9,25.2,25.0,7.666,200,,2026-08-07T16:23:15+09:00,tmap_routes_trafficInfo_Y
BNBN1092,대구 달성 대구달성경찰서,35.691206,128.447025,dongdaegu,동대구역 인근,35.8797,128.6284,26.589,53.2,55.2,55.0,40.264,200,,2026-08-07T16:23:16+09:00,tmap_routes_trafficInfo_Y
BNBN1180,대구 달서 일신테크노밸리,35.8487612,128.4912785,dongdaegu,동대구역 인근,35.8797,128.6284,12.826,25.7,36.3,36.0,18.593,200,,2026-08-07T16:23:16+09:00,tmap_routes_trafficInfo_Y
BNMI4428,대구공업고등학교,35.883103,128.613925,dongdaegu,동대구역 인근,35.8797,128.6284,1.358,2.7,9.0,9.0,2.303,200,,2026-08-07T16:23:17+09:00,tmap_routes_trafficInfo_Y
BNMI4433,대구 평리중학교,35.873465,128.561089,dongdaegu,동대구역 인근,35.8797,128.6284,6.104,12.2,26.2,26.0,8.149,200,,2026-08-07T16:23:17+09:00,tmap_routes_trafficInfo_Y
BNMI4438,대구 경북기계공업고등학교,35.822959,128.541597,dongdaegu,동대구역 인근,35.8797,128.6284,10.05,20.1,37.5,38.0,14.494,200,,2026-08-07T16:23:18+09:00,tmap_routes_trafficInfo_Y
CCP00001,송해공원골프클럽,35.746194992,128.48771228,dongdaegu,동대구역 인근,35.8797,128.6284,19.527,39.1,52.3,52.0,25.03,200,,2026-08-07T16:23:18+09:00,tmap_routes_trafficInfo_Y
CG000066,대구 태원모터스,35.728482194,128.45386358,dongdaegu,동대구역 인근,35.8797,128.6284,23.032,46.1,47.6,48.0,35.495,200,,2026-08-07T16:23:19+09:00,tmap_routes_trafficInfo_Y
CGP00005,르노코리아서비스코너현풍점,35.7088936,128.4392295,dongdaegu,동대구역 인근,35.8797,128.6284,25.531,51.1,50.6,51.0,37.914,200,,2026-08-07T16:23:19+09:00,tmap_routes_trafficInfo_Y
CI0F0001,제네스타워,35.8607879,128.5930314,dongdaegu,동대구역 인근,35.8797,128.6284,3.818,7.6,22.9,23.0,6.534,200,,2026-08-07T16:23:20+09:00,tmap_routes_trafficInfo_Y
CI0F0002,두류공원골프연습장,35.8455901,128.5525457,dongdaegu,동대구역 인근,35.8797,128.6284,7.817,15.6,40.4,40.0,10.441,200,,2026-08-07T16:23:20+09:00,tmap_routes_trafficInfo_Y
CI0F0003,사라골프,35.8090439,128.5201621,dongdaegu,동대구역 인근,35.8797,128.6284,12.526,25.1,44.6,45.0,17.104,200,,2026-08-07T16:23:21+09:00,tmap_routes_trafficInfo_Y
CI0F0004,프라나 호텔,35.6906398,128.4551533,dongdaegu,동대구역 인근,35.8797,128.6284,26.195,52.4,61.5,62.0,32.234,200,,2026-08-07T16:23:22+09:00,tmap_routes_trafficInfo_Y
CI0F0005,군위 수서 골프앤 리조트,36.1928458,128.5552382,dongdaegu,동대구역 인근,35.8797,128.6284,35.436,70.9,50.2,50.0,44.714,200,,2026-08-07T16:23:22+09:00,tmap_routes_trafficInfo_Y
CPCT0011,남대구IC지식산업센터,35.833994,128.522034,dongdaegu,동대구역 인근,35.8797,128.6284,10.85,21.7,33.0,33.0,17.791,200,,2026-08-07T16:23:23+09:00,tmap_routes_trafficInfo_Y
CSCS1024,삼성생명빌딩,35.87,128.5844,dongdaegu,동대구역 인근,35.8797,128.6284,4.109,8.2,23.3,23.0,6.462,200,,2026-08-07T16:23:23+09:00,tmap_routes_trafficInfo_Y
CSCS2017,서재골프랜드,35.872921,128.489601,dongdaegu,동대구역 인근,35.8797,128.6284,12.528,25.1,33.6,34.0,16.942,200,,2026-08-07T16:23:24+09:00,tmap_routes_trafficInfo_Y
CU530001,모텔 뷰(박병선),35.854297,128.505911,dongdaegu,동대구역 인근,35.8797,128.6284,11.393,22.8,33.8,34.0,17.197,200,,2026-08-07T16:23:24+09:00,tmap_routes_trafficInfo_Y
CU530002,학정역효성해링턴플레이스,35.954591,128.552888,dongdaegu,동대구역 인근,35.8797,128.6284,10.751,21.5,29.4,29.0,14.668,200,,2026-08-07T16:23:25+09:00,tmap_routes_trafficInfo_Y
CU530004,신암그린타운,35.878399,128.61135,dongdaegu,동대구역 인근,35.8797,128.6284,1.543,3.1,9.6,10.0,2.85,200,,2026-08-07T16:23:26+09:00,tmap_routes_trafficInfo_Y
CU530005,만촌태왕리더스,35.8631795,128.647862,dongdaegu,동대구역 인근,35.8797,128.6284,2.54,5.1,11.7,12.0,4.124,200,,2026-08-07T16:23:26+09:00,tmap_routes_trafficInfo_Y
CU530006,만촌1차우방타운,35.8493971,128.654727,dongdaegu,동대구역 인근,35.8797,128.6284,4.121,8.2,17.2,17.0,6.677,200,,2026-08-07T16:23:27+09:00,tmap_routes_trafficInfo_Y
CU530007,보국웰리치시지아파트,35.833354,128.710322,dongdaegu,동대구역 인근,35.8797,128.6284,9.004,18.0,25.5,26.0,11.456,200,,2026-08-07T16:23:27+09:00,tmap_routes_trafficInfo_Y
CU530008,시지동화 아이위시,35.8360388,128.722984,dongdaegu,동대구역 인근,35.8797,128.6284,9.81,19.6,29.1,29.0,12.441,200,,2026-08-07T16:23:27+09:00,tmap_routes_trafficInfo_Y
CU530009,수성2차e편한세상,35.8557832,128.64772,dongdaegu,동대구역 인근,35.8797,128.6284,3.179,6.4,15.4,15.0,5.221,200,,2026-08-07T16:23:29+09:00,tmap_routes_trafficInfo_Y
CU530010,화성센트럴파크,35.935156,128.560555,dongdaegu,동대구역 인근,35.8797,128.6284,8.681,17.4,27.6,28.0,12.809,200,,2026-08-07T16:23:29+09:00,tmap_routes_trafficInfo_Y
CU530011,침산코오롱하늘채2단지,35.8859298,128.596021,dongdaegu,동대구역 인근,35.8797,128.6284,2.998,6.0,15.6,16.0,4.007,200,,2026-08-07T16:23:30+09:00,tmap_routes_trafficInfo_Y
CU530012,에코폴리스동화아이위시3차,35.8708306,128.489697,dongdaegu,동대구역 인근,35.8797,128.6284,12.536,25.1,36.8,37.0,17.558,200,,2026-08-07T16:23:30+09:00,tmap_routes_trafficInfo_Y
CU530014,율하역엘크루아파트,35.8723398,128.690987,dongdaegu,동대구역 인근,35.8797,128.6284,5.698,11.4,20.7,21.0,6.993,200,,2026-08-07T16:23:31+09:00,tmap_routes_trafficInfo_Y
CV000039,대구 컨벤션센터,35.90711,128.6130849,dongdaegu,동대구역 인근,35.8797,128.6284,3.346,6.7,17.4,17.0,5.663,200,,2026-08-07T16:23:31+09:00,tmap_routes_trafficInfo_Y
CV000048,대구시_수성의료지구(대구도시공사),35.8370557,128.6812466,dongdaegu,동대구역 인근,35.8797,128.6284,6.721,13.4,21.6,22.0,9.295,200,,2026-08-07T16:23:32+09:00,tmap_routes_trafficInfo_Y
CV000051,대구시_지능형자동차부품진흥원,35.646025,128.4009769,dongdaegu,동대구역 인근,35.8797,128.6284,33.109,66.2,57.6,58.0,47.337,200,,2026-08-07T16:23:32+09:00,tmap_routes_trafficInfo_Y
CV000103,대구보건대학교(입구 주차장),35.92675,128.543198,dongdaegu,동대구역 인근,35.8797,128.6284,9.288,18.6,28.4,28.0,13.24,200,,2026-08-07T16:23:33+09:00,tmap_routes_trafficInfo_Y
CV000113,MH엘퍼스트오페라오피스텔,35.886213,128.5859649,dongdaegu,동대구역 인근,35.8797,128.6284,3.891,7.8,17.9,18.0,4.871,200,,2026-08-07T16:23:34+09:00,tmap_routes_trafficInfo_Y
CV000146,(주)동원약품,35.9086676,128.6168787,dongdaegu,동대구역 인근,35.8797,128.6284,3.384,6.8,19.5,20.0,4.46,200,,2026-08-07T16:23:34+09:00,tmap_routes_trafficInfo_Y
CV000149,동화사집단시설지구(씨네80),35.987814,128.694768,dongdaegu,동대구역 인근,35.8797,128.6284,13.425,26.8,36.7,37.0,18.969,200,,2026-08-07T16:23:35+09:00,tmap_routes_trafficInfo_Y
CV000151,수성관광호텔(주차타워 A1B1 구역),35.824227,128.619263,dongdaegu,동대구역 인근,35.8797,128.6284,6.223,12.4,28.6,29.0,7.82,200,,2026-08-07T16:23:35+09:00,tmap_routes_trafficInfo_Y
CV000152,매일신문사,35.86861,128.587297,dongdaegu,동대구역 인근,35.8797,128.6284,3.903,7.8,25.8,26.0,5.936,200,,2026-08-07T16:23:36+09:00,tmap_routes_trafficInfo_Y
CV000154,대구자동차경매장(후문),35.834996,128.511717,dongdaegu,동대구역 인근,35.8797,128.6284,11.631,23.3,35.4,35.0,19.262,200,,2026-08-07T16:23:37+09:00,tmap_routes_trafficInfo_Y
CV000165,마크팰리스범어,35.860514,128.627373,dongdaegu,동대구역 인근,35.8797,128.6284,2.135,4.3,15.7,16.0,3.821,200,,2026-08-07T16:23:37+09:00,tmap_routes_trafficInfo_Y
CV000194,문양역,35.863966,128.437968,dongdaegu,동대구역 인근,35.8797,128.6284,17.248,34.5,48.9,49.0,25.586,200,,2026-08-07T16:23:37+09:00,tmap_routes_trafficInfo_Y
CV000195,대구가창 광덕사,35.797858,128.612642,dongdaegu,동대구역 인근,35.8797,128.6284,9.211,18.4,29.9,30.0,13.059,200,,2026-08-07T16:23:38+09:00,tmap_routes_trafficInfo_Y
CV000219,팔공CC(우경개발),35.990454,128.721061,dongdaegu,동대구역 인근,35.8797,128.6284,14.875,29.7,37.2,37.0,19.526,200,,2026-08-07T16:23:39+09:00,tmap_routes_trafficInfo_Y
CV000224,대구컨벤션센터(엑스코)신관,35.906972,128.613345,dongdaegu,동대구역 인근,35.8797,128.6284,3.322,6.6,17.5,18.0,5.68,200,,2026-08-07T16:23:40+09:00,tmap_routes_trafficInfo_Y
CV000321,이시아폴리스 근생판매시설,35.9209487,128.6423688,dongdaegu,동대구역 인근,35.8797,128.6284,4.756,9.5,17.2,17.0,6.137,200,,2026-08-07T16:23:40+09:00,tmap_routes_trafficInfo_Y
CV000375,트리팜,35.985664,128.6206159,dongdaegu,동대구역 인근,35.8797,128.6284,11.803,23.6,31.9,32.0,14.523,200,,2026-08-07T16:23:41+09:00,tmap_routes_trafficInfo_Y
CV000394,하늘천따지식당,35.985502,128.6215679,dongdaegu,동대구역 인근,35.8797,128.6284,11.781,23.6,31.7,32.0,14.46,200,,2026-08-07T16:23:42+09:00,tmap_routes_trafficInfo_Y
CV000406,대구광역시 상수도사업본부 수질연구소,35.852151,128.548691,dongdaegu,동대구역 인근,35.8797,128.6284,7.809,15.6,35.3,35.0,9.765,200,,2026-08-07T16:23:42+09:00,tmap_routes_trafficInfo_Y
CV000478,D모텔,36.035147,128.639269,dongdaegu,동대구역 인근,35.8797,128.6284,17.313,34.6,44.0,44.0,23.427,200,,2026-08-07T16:23:43+09:00,tmap_routes_trafficInfo_Y
CV000500,대구시_한국도로공사(유천IC),35.8108552,128.5015557,dongdaegu,동대구역 인근,35.8797,128.6284,13.759,27.5,40.9,41.0,21.215,200,,2026-08-07T16:23:43+09:00,tmap_routes_trafficInfo_Y
CV000501,대구시_저소득층 밀집지구 지식산업센터,35.835319,128.6824489,dongdaegu,동대구역 인근,35.8797,128.6284,6.934,13.9,22.9,23.0,9.561,200,,2026-08-07T16:23:44+09:00,tmap_routes_trafficInfo_Y
CV000502,대구시_장기공영주차장,35.8434293,128.5295299,dongdaegu,동대구역 인근,35.8797,128.6284,9.78,19.6,34.3,34.0,17.631,200,,2026-08-07T16:23:45+09:00,tmap_routes_trafficInfo_Y
CV000503,대구시_월촌공원주차장,35.812783,128.548951,dongdaegu,동대구역 인근,35.8797,128.6284,10.327,20.7,32.9,33.0,14.219,200,,2026-08-07T16:23:46+09:00,tmap_routes_trafficInfo_Y
CV000504,대구시_운암지 공영주차장,35.9314874,128.5650521,dongdaegu,동대구역 인근,35.8797,128.6284,8.106,16.2,28.4,28.0,13.224,200,,2026-08-07T16:23:46+09:00,tmap_routes_trafficInfo_Y
CV000505,대구시_상호림공원,35.83737409,128.48017669,dongdaegu,동대구역 인근,35.8797,128.6284,14.163,28.3,40.8,41.0,20.701,200,,2026-08-07T16:23:47+09:00,tmap_routes_trafficInfo_Y
CV000506,대구시_대현동 행정복지센터,35.8823276,128.6059834,dongdaegu,동대구역 인근,35.8797,128.6284,2.041,4.1,9.0,9.0,2.875,200,,2026-08-07T16:23:47+09:00,tmap_routes_trafficInfo_Y
CV000507,대구시_대명11동 행정복지센터,35.836241,128.5606359,dongdaegu,동대구역 인근,35.8797,128.6284,7.788,15.6,35.7,36.0,11.109,200,,2026-08-07T16:23:48+09:00,tmap_routes_trafficInfo_Y
CV000508,대구시_대구테크노파크 신기술산업지원센터,35.833493,128.4886929,dongdaegu,동대구역 인근,35.8797,128.6284,13.599,27.2,38.4,38.0,20.609,200,,2026-08-07T16:24:04+09:00,tmap_routes_trafficInfo_Y
CV000509,대구시_대구은행 본점,35.859196,128.614918,dongdaegu,동대구역 인근,35.8797,128.6284,2.583,5.2,13.3,13.0,4.155,200,,2026-08-07T16:24:31+09:00,tmap_routes_trafficInfo_Y
