statId,statNm,addr,lat,lng,chargers,parkingFree_Y,parkingFree_N,parkingFree_mode
LU000083,리아카데미 대구국제학교,대구광역시 동구 팔공로50길 22,35.920811,128.644462,6,6,0,Y
LU000118,(주)알파엠앤씨,대구광역시 수성구 수성로12길 83,35.833593,128.612034,1,0,1,N
LU000119,두리의료재단,대구광역시 북구 노본길 15-3,35.958930,128.566420,2,0,2,N
LU000120,엘비디씨,대구광역시 북구 학남로1길 31,35.951497,128.566088,1,0,1,N
LU000200,스위스요양병원,대구광역시 수성구 화랑로2길 26,35.868768,128.632017,3,0,3,N
LU000228,KMI TOP점,대구 중구 중앙대로66길 20,35.8617320,128.5933430,6,6,0,Y
LU000231,연경그루시티,대구광역시 북구 동화천로 290,35.941434,128.622837,4,0,4,N
LU000302,801하우스,대구광역시 군위군 부계면 한티로 1825,36.0412031,128.6398833,1,0,1,N
LU000335,강창하이츠,대구광역시 달성군 다사읍 달구벌대로 812,35.8608978,128.4610485,5,0,5,N
LU000361,국민건강보험공단 달성지사,대구광역시 달성군 논공읍 달성군청로 32,35.774757422,128.42893556,1,0,1,N
LU000437,디에이치정밀,대구광역시 달성군 다사읍 세천로1길 129,35.8802778,128.4646642,1,0,1,N
LU000458,매호청구하이츠빌아파트,대구광역시 수성구 천을로23길 26,35.845627375,128.70565730,3,0,3,N
LU000479,범물삼주타운,대구광역시 수성구 범안로8길 35,35.8157514,128.6416417,3,0,3,N
LU000561,수성하이츠,대구광역시 수성구 수성로 393,35.861161493,128.61329225,2,0,2,N
LU000568,시지5차월드하이츠,대구광역시 수성구 욱수천로 7,35.829105,128.7087643,4,0,4,N
LU000587,아이작큐브,대구광역시 달서구 달구벌대로 1770,35.8579359,128.5588907,3,0,3,N
LU000636,웨딩메르디앙(무진산업개발),대구광역시 북구 중앙대로 591,35.8856611,128.5951943,3,0,3,N
LU000677,정화우방팔레스,대구광역시 수성구 수성로 135,35.8377595,128.6100725,23,0,23,N
LU000684,㈜한국하이테크,대구광역시 달서구 성서공단로35길 30,35.838315922,128.50278139,1,0,1,N
LU000742,한실들마을 2차,대구광역시 달서구 한실로 49,35.8074808,128.5328045,8,8,0,Y
LU000769,화원이진캐슬,대구광역시 달성군 화원읍 비슬로 2545,35.8039146,128.4950309,3,0,3,N
LU000799,대구강북경찰서,대구광역시 북구 동암로 130,35.943480,128.565139,3,0,3,N
LU000904,각산푸르지오1단지,대구광역시 동구 경안로 824,35.875523,128.7178668,13,0,13,N
LU000912,대현신화맨션,대구광역시 북구 경대로5길 25,35.884586,128.611002,3,0,3,N
LU001022,뉴웰시티,대구광역시 동구 동화천로77길 30,35.941623,128.632136,40,0,40,N
LU001036,힐스테이트다사역오피스텔,대구광역시 달성군 다사읍 매곡로12길 22,35.865354,128.455208,4,0,4,N
LU001061,보성홍실2차,대구광역시 서구 통학로 39,35.863941,128.563892,3,0,3,N
LU001081,비산루카스서대구주차장,대구광역시 서구 달서천로 218,35.882311,128.558472,2,0,2,N
LU001220,강창하이츠,대구광역시 달성군 다사읍 달구벌대로 812,35.86091,128.460978,18,0,18,N
LU001249,센트럴시티오피스텔,대구광역시 중구 국채보상로 522,35.869829,128.587787,2,2,0,Y
LU001276,초이스우드,대구광역시 동구 율암로 133,35.887229,128.703106,1,0,1,N
LU001290,LG유플러스 대구신천,대구광역시 동구 동대구로 440,35.869785549,128.62652444,2,0,2,N
LU001508,상인삼미타운,대구광역시 달서구 월배로34길 27,35.815331,128.532913,3,3,0,Y
LU001561,대구파티마병원,대구광역시 동구 아양로 99,35.883849,128.622991,16,16,0,Y
LU001601,논공주공아파트,대구광역시 달성군 논공읍 남리길 48,35.722936,128.450285,6,0,6,N
LU001641,낙원아파트,대구광역시 달서구 월곡로45길 49,35.812516,128.539981,6,0,6,N
LU001682,남대영기념관,대구광역시 남구 현충로 20,35.833988,128.579748,2,0,2,N
LU001780,건강관리협회경북지부,대구광역시 북구 팔달로 23,35.892431,128.55382,2,0,2,N
LU001804,불로서한이다음아파트,대구광역시 동구 공항로 148,35.899593,128.63007,8,0,8,N
LU001877,대구보건대학교,대구광역시 북구 영송로 15,35.926798,128.544031,8,0,8,N
LU001878,계명대학교 대구동산병원,대구광역시 중구 달성로 56,35.87018,128.582523,5,0,5,N
LU001880,네오시티프라자,대구광역시 북구 칠곡중앙대로 412,35.932278,128.548876,4,0,4,N
LU001998,수성헤센더테라스,대구광역시 수성구 청수로24길 59,35.837268,128.621424,4,4,0,Y
LU002093,대구율하숲,대구광역시 동구 금호강변로3길 35,35.867464,128.688854,4,0,4,N
LU002099,산격에덴아파트,대구광역시 북구 대불로5길 22,35.902706,128.611354,2,0,2,N
LU002120,화원삼주타운,대구광역시 달성군 화원읍 사문진로 349,35.808573,128.488708,5,5,0,Y
LU002133,서정SM빌딩,대구광역시 달성군 현풍읍 테크노공원로 35,35.69199,128.456727,3,0,3,N
LU002217,홍실1차아파트,대구광역시 서구 서대구로8길 49,35.862228,128.562319,2,0,2,N
LU002226,진천청구타운,대구광역시 달서구 진천로 41,35.811965,128.523874,10,10,0,Y
LU002230,호반써밋 대구두산,대구광역시 수성구 청수로24길 71,35.837463,128.622166,14,14,0,Y
LU002259,힐스테이트 범어센트럴,대구광역시 수성구 상록로 80,35.866369,128.624489,6,0,6,N
LU002303,수성알파시티동화아이위시,대구광역시 수성구 알파시티2로 48,35.837959,128.693167,24,24,0,Y
LU002345,진천우방맨션,대구광역시 달서구 진천로4길 39,35.81133,128.527379,5,5,0,Y
LU002360,달성이코노마트,대구광역시 달성군 다사읍 세천본길 46,35.875634,128.478039,2,2,0,Y
LU002365,북구이코노마트,대구광역시 북구 매전로 72-3,35.912343,128.547463,2,2,0,Y
LU002373,송림,대구광역시 중구 달구벌대로 2058,35.86595,128.58869,4,4,0,Y
LU002386,주식회사유정홀딩스,대구광역시 달서구 구마로 184,35.836847,128.547868,3,3,0,Y
LU002424,코마텍,대구광역시 달성군 구지면 국가산단대로39길 221,35.658985,128.399639,3,3,0,Y
LU002435,세한건설,대구광역시 달성군 옥포읍 돌미상업로1길 21-22,35.781379,128.441451,2,0,2,N
LU002484,황남,대구광역시 달서구 이곡동로 31,35.854363,128.511029,2,2,0,Y
LU002488,신암보성2차,대구광역시 동구 아양로49길 77,35.891222,128.633212,5,5,0,Y
LU002535,파티마홈,대구광역시 북구 내곡로 123,35.900986,128.516779,2,2,0,Y
LU002588,우방청자아파트,대구광역시 달서구 상화북로 117,35.811480,128.538240,9,0,9,N
LU002597,지산청구타운아파트,대구광역시 수성구 지산로 48,35.824667,128.634010,8,0,8,N
LU002687,아름다운나날2단지아파트,대구광역시 동구 동호로 88,35.865165,128.726571,20,20,0,Y
LU002753,상인동화아이위시,대구광역시 달서구 월곡로 171,35.810584,128.545070,5,5,0,Y
LU002810,태왕아너스베스트,대구광역시 달서구 월배로33길 117,35.820377,128.526019,9,9,0,Y
LU002824,범물용지2단지아파트,대구광역시 수성구 범안로 79,35.819466,128.645976,17,17,0,Y
LU002867,진천달맞이맨션,대구광역시 달서구 월배로 30,35.811987,128.518437,2,2,0,Y
LU002878,대구트럼프스타,대구광역시 달서구 조암남로 42,35.821757,128.528013,2,2,0,Y
LU002944,수성롯데캐슬더퍼스트,대구광역시 수성구 수성로69길 65,35.854984,128.61007,17,17,0,Y
LU003018,주건축물제1동,대구광역시 중구 중앙대로81길 70,35.869798,128.589787,2,2,0,Y
LU003020,신세계식자재마트,대구광역시 달성군 유가읍 테크노순환로4길 8,35.675662,128.455914,5,0,5,N
LU003071,대구혁신LH4단지,대구광역시 동구 경안로 956,35.886035,128.719203,3,3,0,Y
LU003073,한실들마을 2차,대구광역시 달서구 한실로 49,35.807481,128.532804,8,8,0,Y
LU003121,대구복합건축자재관,대구광역시 북구 유통단지로 103,35.909432,128.613339,2,2,0,Y
LU003123,대구제일안과병원,대구광역시 동구 아양로 1,35.881839,128.614746,2,2,0,Y
LU003127,상인동서타운,대구광역시 달서구 상인서로 39,35.813229,128.544962,16,16,0,Y
LU003143,대구메가맥스타워,대구광역시 동구 팔공로49길 51,35.920669,128.635910,3,3,0,Y
LU003147,세강개발,대구광역시 동구 동화천로 467-1,35.937165,128.634514,4,4,0,Y
LU003165,지산현대아파트,대구광역시 수성구 지범로22길 20,35.821305,128.63447,6,6,0,Y
LU003182,지산5단지,대구광역시 수성구 용학로 325,35.824069,128.642521,5,5,0,Y
LU003218,주식회사청명건설,대구광역시 달서구 구마로 89,35.837841,128.537598,2,2,0,Y
LU003223,디에스라이프,대구광역시 수성구 달구벌대로 2461,35.859195,128.631892,2,2,0,Y
LU003352,칠곡2차영남타운,대구광역시 북구 팔거천동로24길 40,35.931719,128.560663,12,12,0,Y
LU003353,시지2차태왕하이츠,대구광역시 수성구 천을로 170,35.841786,128.708798,5,5,0,Y
LU003361,월성삼성래미안,대구광역시 달서구 상원로 143,35.820342,128.528601,11,11,0,Y
LU003376,만촌우방하이츠,대구광역시 수성구 화랑로 26,35.868768,128.632017,5,5,0,Y
LU003389,대구동성로주차장,대구광역시 중구 국채보상로123길 5,35.871214,128.59702,17,17,0,Y
LU003423,상인보성타운아파트,대구광역시 달서구 상인서로 75,35.815845,128.541524,5,5,0,Y
LU003428,대구가톨릭병원,대구광역시 남구 두류공원로17길 33,35.844189,128.565826,25,25,0,Y
LU003552,침산동화타운,대구광역시 북구 침산남로7길 50-21,35.893269,128.579487,4,4,0,Y
LU003557,침산옥석타운,대구광역시 북구 침산남로31길 11,35.889175,128.592501,5,5,0,Y
LU003594,안심역아이센스,대구광역시 동구 안심로90길 42,35.867089,128.734183,2,2,0,Y
LU003646,침산청구타운,대구광역시 북구 침산남로19길 9,35.890442,128.586597,11,11,0,Y
LU003650,태전우방타운,대구광역시 북구 매천로 220,35.915673,128.543004,10,10,0,Y
LU003651,광장산업개발,대구광역시 달성군 현풍읍 테크노대로 40,35.688823,128.451356,5,5,0,Y
LU003668,지산리더스,대구광역시 수성구 지산로 5,35.821799,128.631179,8,8,0,Y
LU003669,범물신화맨션,대구광역시 수성구 지범로40길 6,35.818837,128.639518,4,4,0,Y
LU003670,범물보성타운,대구광역시 수성구 지범로39길 56,35.822161,128.644161,3,3,0,Y
LU003675,신서녹원맨션,대구광역시 동구 반야월북로 269,35.873014,128.727765,3,3,0,Y
LU003683,동산맨션,대구광역시 중구 달구벌대로 2035,35.867079,128.586050,2,2,0,Y
LU003719,오송골프클럽,대구광역시 달성군 하빈면 하산길 123-9,35.887263,128.408429,4,4,0,Y
LU003732,대구비슬산게르마늄스파,대구광역시 달성군 유가읍 테크노순환로12길 4,35.693286,128.470627,3,3,0,Y
LU003738,상인장미3단지,대구광역시 달서구 상화로 370,35.807714,128.552123,4,4,0,Y
LU003743,대구지산에덴타운,대구광역시 수성구 용학로 223,35.821512,128.633527,6,6,0,Y
LU003746,상인현대동방타운,대구광역시 달서구 상인서로 85,35.817912,128.540283,10,10,0,Y
LU003747,화원태왕타운,대구광역시 달성군 화원읍 성화로4길 13,35.802917,128.492025,10,10,0,Y
LU003750,비둘기아파트,대구광역시 달서구 상화로 371,35.809368,128.552988,9,9,0,Y
LU003800,대구지산화성파크드림,대구광역시 수성구 지범로17길 85,35.827543,128.628166,3,3,0,Y
LU003848,대구성서6주공아파트,대구광역시 달서구 성지로 35,35.853971,128.520219,9,9,0,Y
LU003877,범어에일린의뜰,대구광역시 수성구 청솔로14길 15,35.851609,128.622254,19,19,0,Y
LU003878,3차가든하이츠,대구광역시 수성구 청호로 365,35.850042,128.637395,7,7,0,Y
LU003901,범물삼주타운,대구광역시 수성구 범안로8길 35,35.815751,128.641642,6,6,0,Y
LU003904,부영e그린타운,대구광역시 북구 동천로24길 12,35.9415,128.561932,15,15,0,Y
LU003907,삼우1차수성타운,대구광역시 수성구 달구벌대로456길 19,35.859146,128.611873,7,7,0,Y
LU003911,시지두성타운,대구광역시 수성구 고산로 30,35.833113,128.704388,8,8,0,Y
LU003915,신천가람타운,대구광역시 동구 신암로16길 16,35.876086,128.609943,20,20,0,Y
LU003923,지산협화맨션,대구광역시 수성구 지범로22길 23,35.820803,128.635665,7,7,0,Y
LU003926,침산동서타운,대구광역시 북구 침산남로 116,35.888221,128.587648,2,2,0,Y
LU003962,유니버시아드선수촌2단지,대구광역시 북구 동변로 24,35.916233,128.602542,13,13,0,Y
LU003963,대명동파크맨션,대구광역시 남구 대명복개로 230,35.84113,128.57112,6,6,0,Y
LU003964,복현광명아파트,대구광역시 북구 동북로65길 13,35.893181,128.626667,3,3,0,Y
LU003965,침산삼주아파트,대구광역시 북구 중앙대로118길 46,35.883390,128.598760,4,4,0,Y
LU003966,침산2지구아파트,대구광역시 북구 성북로 8,35.890122,128.585069,2,2,0,Y
LU004017,진로이스트타운,대구광역시 동구 아양로 218,35.883759,128.636521,9,9,0,Y
LU004019,신천역센트럴리버파크,대구광역시 동구 동부로 26,35.873578,128.61521,17,17,0,Y
LU004020,진천역AK그랑폴리스,대구광역시 달서구 월배로11길 33,35.814725,128.516612,20,20,0,Y
LU004027,힐스테이트범어센트럴,대구광역시 수성구 상록로 80,35.866369,128.624489,4,4,0,Y
LU004073,화성리버파크2단지,대구광역시 북구 서변로 50,35.919908,128.597026,11,11,0,Y
LU004079,대구지산화성맨션,대구광역시 수성구 용학로35길 62,35.824218,128.62991,6,6,0,Y
LU004085,대구서현교회,대구광역시 중구 달구벌대로 2034,35.864949,128.586484,2,2,0,Y
LU004135,명곡미래빌4단지,대구광역시 달성군 화원읍 화암로 120,35.798694,128.500496,8,8,0,Y
LU004142,동신점보아파트,대구광역시 남구 대명로 177,35.839376,128.577147,2,2,0,Y
LU004153,대구월촌화성타운,대구광역시 달서구 송현로7길 41,35.818515,128.547437,13,13,0,Y
LU004175,캐슬골드파크,대구광역시 수성구 청수로 213,35.840293,128.630148,65,65,0,Y
LU004183,신혼연립주택,대구광역시 동구 율하동로 101,35.869163,128.701542,3,3,0,Y
LU004184,방촌우방맨션,대구광역시 동구 화랑로 407,35.877469,128.668562,2,2,0,Y
LU004185,방촌동강변아파트,대구광역시 동구 동촌로56길 36,35.877938,128.669308,3,3,0,Y
LU004186,본리동한신아파트,대구광역시 달서구 와룡로14길 53,35.838306,128.540909,3,3,0,Y
LU004191,유니버시아드선수촌1단지,대구광역시 북구 동변로 50,35.915778,128.604251,21,21,0,Y
LU004213,대구대곡역화성파크드림,대구광역시 달서구 달서대로 41,35.813585,128.51031,4,4,0,Y
LU004272,각산성지아파트,대구광역시 동구 반야월북로 155,35.874197,128.715083,4,4,0,Y
LU004309,성서청남타운,대구광역시 달서구 성서서로 330,35.854066,128.500397,9,9,0,Y
LU100024,대구보성산호아파트,대구광역시 달서구 상화북로 159,35.812089,128.543788,3,3,0,Y
LU100057,칠곡현대아파트,대구 북구 구리로 254,35.9477800,128.5773840,10,10,0,Y
LU100059,오페라센텀파크 서한이다음,대구광역시 북구 고성로37길 1,35.88099,128.584656,29,29,0,Y
LU100067,대구칠곡동화골든빌,대구광역시 북구 동천로 156,35.945131,128.561443,24,24,0,Y
LU100094,대구마고플레인아양,대구광역시 동구 해동로 107,35.890354,128.641997,2,2,0,Y
LU100103,대구구병원,대구광역시 달서구 감삼북길 141,35.850682,128.541383,2,2,0,Y
LU100144,동촌강나루타운,대구 동구 효동로 108,35.8859570,128.6428630,11,11,0,Y
LU100145,아름다운나날3단지,대구광역시 동구 동호로 132,35.867104,128.731166,14,14,0,Y
LU100146,동대구2차비스타동원,대구 동구 화랑로25길 60,35.8783190,128.6431960,42,42,0,Y
LU100148,오케이포인트마트연경점,대구광역시 북구 연경지묘로 7,35.942119,128.614215,2,2,0,Y
LU100149,대구두성3차아파트,대구광역시 북구 태전로13길 22,35.924032,128.541521,3,3,0,Y
LU100150,장원맨션,대구 수성구 청호로 370,35.8510010,128.6394510,5,5,0,Y
LU100151,강창훼밀리타운,대구 달성군 다사읍 달구벌대로 842-7,35.8592880,128.4615910,5,5,0,Y
LU100152,대구학산아파트,대구 달성군 현풍읍 현풍동로 23,35.6934980,128.4489670,3,3,0,Y
LU100153,달성테크노폴리스진아리채,대구 달성군 유가읍 테크노대로5길 79,35.6955220,128.4657990,27,27,0,Y
LU100191,각산역더뉴클래스3차,대구광역시 동구 신서로 75,35.87468266,128.7234989,2,2,0,Y
LU100230,수성알파시티청아람,대구광역시 수성구 알파시티2로 96,35.835689,128.696107,30,30,0,Y
LU100306,동서변그린빌아파트,대구광역시 북구 동변로 55,35.91678878,128.60242347,15,15,0,Y
LU100310,범어궁전맨션,대구광역시 수성구 동대구로 274,35.8538681,128.6261984,8,8,0,Y
LU100316,가든하이츠1단지,대구광역시 수성구 범어로 45,35.85402041,128.63509205,3,3,0,Y
LU100345,성당포스코더샵,대구광역시 달서구 장기로 115,35.8431416,128.5473088,25,25,0,Y
LU100348,앞산청구제네스,대구광역시 달서구 월배로 340,35.82528726,128.54818895,10,10,0,Y
LU100349,제림빌리지,대구광역시 동구 해동로6길 37,35.89642981,128.63473983,3,3,0,Y
LU100350,퀸벨호텔,대구광역시 동구 동촌로 200,35.8824103,128.6621091,4,4,0,Y
LU100498,서한청산맨션,대구광역시 수성구 지범로21길 15,35.82549078,128.63535899,9,9,0,Y
LU100499,월성주공1단지,대구광역시 달서구 월곡로94길 30,35.83113139,128.52765398,7,7,0,Y
LU100685,대구시티요양병원,대구광역시 북구 호국로 13,35.90390193,128.6024273,2,2,0,Y
LU100689,대구테크노타임스퀘어,대구광역시 달성군 현풍읍 테크노중앙대로 243,35.69213903,128.4573905,2,2,0,Y
LU100748,대구팔공3차보성타운,대구광역시 동구 파계로 71,35.94054837,128.63566443,15,15,0,Y
LU100755,대구화원이진캐스빌,대구광역시 달성군 화원읍 비슬로 2545,35.80390951,128.49507409,10,10,0,Y
LU100804,우방강촌2차아파트,대구광역시 동구 화랑로80길 9,35.87610026,128.6694986,4,4,0,Y
LU100903,하이프라자 서대구본점,대구광역시 달서구 달구벌대로 1646,35.8532717,128.5464043,2,2,0,Y
LU100907,하이프라자 북대구본점,대구광역시 북구 침산로 125,35.8876897,128.5909947,6,6,0,Y
LU100925,대구제림하이츠,대구광역시 달서구 당산로30길 12,35.8489984,128.5475479,2,2,0,Y
LU100941,동인태왕아너스라플란드아파트,대구광역시 중구 국채보상로151길 55,35.8709053,128.6115982,6,6,0,Y
LU100945,중리롯데캐슬아파트,대구광역시 서구 국채보상로34길 12,35.8654205,128.5476699,48,48,0,Y
LU100946,봉무청구새들아파트,대구광역시 동구 팔공로 322-5,35.9285054,128.6424859,8,8,0,Y
LU100964,진천현대1차아파트,대구광역시 달서구 상화북로5길 39,35.8124507,128.5271985,3,3,0,Y
LU100966,대구달서SK뷰아파트,대구광역시 달서구 용산로 40,35.8415204,128.532217,41,41,0,Y
LU100967,우방청솔맨션,대구광역시 수성구 청호로 422,35.8541147,128.6402821,3,3,0,Y
LU100968,대구부띠끄시티오피스텔,대구광역시 동구 동부로22길 14,35.8754967,128.6265346,3,3,0,Y
LU100986,율하휴먼시아7단지,대구광역시 동구 안심로22길 55,35.8638673,128.6965003,7,7,0,Y
LU100988,대구도남엘에이치1단지,대구광역시 북구 도남길 96,35.9568572,128.5832074,5,5,0,Y
LU100989,대구신서혁신엘에이치천년나무6단지,대구광역시 동구 과학로 23,35.8821553,128.7152752,5,5,0,Y
LU100990,대구안심주공3단지,대구광역시 동구 율하동로 76,35.8660616,128.7025373,6,6,0,Y
LU100991,대구금호엘에이치천년나무5단지,대구광역시 북구 내곡로 69,35.90312186,128.51185567,14,14,0,Y
LU100992,대구안심주공4단지,대구광역시 동구 율하동로 73,35.8658506,128.69979,3,3,0,Y
LU100993,대구복현행복주택,대구광역시 북구 복현로36길 6,35.9046533,128.6199946,1,1,0,Y
LU101005,방촌청구제네스,대구광역시 동구 화랑로75길 6,35.8778567,128.6669411,3,3,0,Y
LU101007,지산영남맨션,대구광역시 수성구 지산로 31,35.8242552,128.6315257,8,8,0,Y
LU101011,방촌2차영남네오빌,대구광역시 동구 동촌로42길 63,35.8794703,128.6611864,5,5,0,Y
LU101015,수성영남타운,대구광역시 수성구 달구벌대로456길 43,35.8576126,128.6116944,5,5,0,Y
LU101018,성화한빛아파트,대구광역시 달성군 화원읍 비슬로491길 13,35.7983613,128.4863484,4,4,0,Y
LU101019,상인역이편한세상2단지,대구광역시 달서구 월서로3길 15,35.8197248,128.5350227,10,10,0,Y
LU101020,범어화성파크리젠시,대구광역시 수성구 동대구로 337,35.860646,128.6256099,5,5,0,Y
LU101021,수성우방팔레스아파트,대구광역시 수성구 수성로 400,35.8611086,128.6145096,5,5,0,Y
LU101022,상인역이편한세상1단지,대구광역시 달서구 월서로 14,35.8217132,128.5337001,5,5,0,Y
LU101024,죽전역해링턴플레이스더베스트,대구광역시 달서구 와룡로33길 20,35.8477581,128.534764,9,9,0,Y
LU101042,연경대광로제비앙더퍼스트,대구광역시 북구 동화천로 220,35.9407209,128.6163514,18,18,0,Y
LU101043,달성파크푸르지오힐스테이트,대구광역시 중구 달성로 123,35.8779019,128.5784938,40,40,0,Y
LU101076,대실역리슈빌3단지,대구광역시 달성군 다사읍 대실역남로 33,35.85442903,128.46662757,12,12,0,Y
LU101077,보성산호아파트,대구광역시 달서구 상화북로 159,35.81208912,128.54378784,3,3,0,Y
LU101079,월성자이아파트,대구광역시 달서구 조암남로10길 21,35.82178,128.5263088,23,23,0,Y
LU101114,두산위브2001아파트,대구광역시 북구 매천로2길 19,35.8981896,128.543602,20,20,0,Y
LU101118,대구보성강남타운아파트,대구광역시 동구 화랑로88길 30,35.874731,128.6692755,3,3,0,Y
LU101135,대구칠곡현대아파트,대구광역시 북구 구리로 254,35.94778,128.5773842,2,2,0,Y
LU101138,청구호반맨션,대구광역시 수성구 용학로46길 40,35.8184548,128.634078,6,6,0,Y
LU101139,대구혁신도시서원프레시빌,대구광역시 동구 반야월북로27길 21-8,35.8753361,128.7122519,4,4,0,Y
LU101149,대구읍내행복주택,대구광역시 북구 칠곡중앙대로 434,35.9340979,128.5490735,3,3,0,Y
LU101150,율하휴먼시아5단지,대구광역시 동구 율하서로 59,35.863373,128.6915144,8,8,0,Y
LU101151,안심주공1단지,대구광역시 동구 안심로22길 3,35.8657586,128.6990552,4,4,0,Y
LU101179,수성대백인터빌,대구광역시 수성구 수성로69길 14,35.8561493,128.6134495,5,5,0,Y
LU101180,아이프라임시지,대구광역시 수성구 달구벌대로 3110,35.8423597,128.6972048,11,11,0,Y
LU101181,신천두산위브,대구광역시 동구 국채보상로 829,35.8685525,128.6222365,9,9,0,Y
LU101191,대구성서주공3단지,대구광역시 달서구 신당로 55,35.853845,128.4974507,3,3,0,Y
LU101192,본동주공아파트,대구광역시 달서구 송현로 113,35.8271282,128.5433250,5,5,0,Y
LU101193,한실들마을주공5단지,대구광역시 달서구 한실로 49,35.8074808,128.5328045,6,6,0,Y
LU101194,달성용계주공,대구광역시 달성군 가창면 가창로216길 25,35.8031177,128.6243449,4,4,0,Y
LU101195,대구테크노폴리스엘에이치천년나무2단지,대구광역시 달성군 현풍읍 테크노북로2길 30,35.6911519,128.4517938,17,17,0,Y
LU101196,대구본리2단지,대구광역시 달성군 화원읍 성암로 25,35.8009146,128.5102218,6,6,0,Y
LU101198,대구서재휴먼시아,대구광역시 달성군 다사읍 서재로14길 2,35.8683043,128.4961136,4,4,0,Y
LU101199,대구성서주공1단지,대구광역시 달서구 신당로 56,35.8522986,128.4988213,11,11,0,Y
LU101200,대구가람마을주공1단지,대구광역시 달서구 한실로 135,35.8066597,128.5408088,6,6,0,Y
LU101201,대구명곡미래빌2단지,대구광역시 달성군 화원읍 명천로 231,35.7980664,128.4940508,17,17,0,Y
LU101202,대구대곡LH천년나무1단지,대구광역시 달서구 갈밭로 33,35.8024312,128.5288899,7,7,0,Y
LU101203,대구월성주공2단지,대구광역시 달서구 월성로 77,35.830042,128.5283367,16,16,0,Y
LU101227,대구신서혁신LH천년나무10단지,대구광역시 동구 메디밸리로 18,35.87419158,128.75012742,14,14,0,Y
LU101237,대구황금3주공,대구광역시 수성구 청수로45길 41,35.8429026,128.6311645,4,4,0,Y
LU101255,대구부띠끄시티테라스3차오피스텔,대구광역시 동구 동부로26길 5,35.875484,128.6281895,5,5,0,Y
LU101259,대구산격주공,대구광역시 북구 연암로 183,35.9010967,128.5958895,8,8,0,Y
LU101260,대구칠곡그린빌5단지,대구광역시 북구 학남로 100,35.9438714,128.5684007,11,11,0,Y
LU101273,대구율하리버파크,대구광역시 동구 율하동로 19,35.86168465,128.69862081,12,12,0,Y
LU101282,동대구역센트럴시티자이,대구광역시 동구 송라로10길 33,35.8734967,128.6237186,15,15,0,Y
LU101288,대구수성자이르네,대구광역시 수성구 수성로 295,35.85191717,128.61194601,6,6,0,Y
LU101290,삼덕청아람리슈빌,대구광역시 중구 달구벌대로447길 77,35.8663821,128.6064877,15,15,0,Y
LU101311,신서롯데캐슬레전드,대구광역시 동구 안심로73길 22,35.8715163,128.725461,17,17,0,Y
LU101314,두성2차파크아파트,대구광역시 북구 학정로13길 16,35.9149424,128.549933,3,3,0,Y
LU101315,복현우방타운,대구광역시 북구 공항로 84,35.8992927,128.6242584,7,7,0,Y
LU101316,대구수성범어유림노르웨이숲,대구광역시 수성구 동대구로50길 37,35.8521535,128.6293582,6,6,0,Y
LU101318,각산역더뉴클래스2차,대구광역시 동구 반야월로 360,35.8710821,128.7283135,3,3,0,Y
LU101320,우방백자아파트,대구광역시 동구 동촌로 346,35.8767267,128.6772607,3,3,0,Y
LU101324,고성아파트,대구광역시 북구 고성북로 3,35.8806791,128.5815704,2,2,0,Y
LU101327,백작맨션,대구광역시 남구 중앙대로31길 28,35.8471781,128.5888004,2,2,0,Y
LU101331,대구월배2차아이파크,대구광역시 달서구 월배로5길 76,35.8194604,128.5137102,47,47,0,Y
LU101332,안심역서원프레시빌,대구광역시 동구 안심로 477,35.8723947,128.7353238,5,5,0,Y
LU101333,비산우방맨션,대구광역시 서구 통학로24길 60,35.8711771,128.5701758,4,4,0,Y
LU101335,제림은탑맨션,대구광역시 수성구 천을로 49,35.8451439,128.6955114,6,6,0,Y
LU101423,까치아파트,대구광역시 중구 남산로7길 80,35.86029607,128.57923498,3,3,0,Y
LU101483,화원동화아이위시,대구광역시 달성군 화원읍 비슬로510길 20,35.8013965,128.4958699,31,31,0,Y
LU101490,대구혁신도시서한이다음3차,대구광역시 동구 혁신대로 443,35.8751442,128.745483,9,9,0,Y
LU101492,대구혁신엘에이치이노힐즈,대구광역시 동구 메디밸리로 35,35.8751112,128.7479079,12,12,0,Y
LU101535,빌리브헤리티지,대구광역시 수성구 들안로73길 20,35.8642353,128.6164785,20,20,0,Y
LU101541,대명역센트럴엘리프,대구광역시 남구 대명로14길 60,35.8352745,128.5631123,23,23,0,Y
LU101542,빌리브클라쎄아파트,대구광역시 달서구 와룡로 41,35.8364656,128.5363571,6,6,0,Y
LU101543,대구더샵디어엘로,대구광역시 동구 화랑로 33,35.86915953,128.63139463,80,80,0,Y
LU101552,죽전역태왕아너스,대구광역시 달서구 와룡로 111,35.8426526,128.5366346,6,6,0,Y
LU101555,대구오페라스위첸,대구광역시 북구 칠성남로 70,35.8788421,128.5874605,25,25,0,Y
LU101563,앞산삼정그린코아트라이시티,대구광역시 남구 대명역2길 70,35.83769226,128.56068682,4,4,0,Y
LU101611,대구혁신 포레힐스,대구광역시 동구 과학로13길 30,35.8875703,128.7166422,7,7,0,Y
LU101612,범물청아타운,대구광역시 수성구 범안로 40,35.81709278,128.64071837,12,12,0,Y
LU101613,수성범물인앤인아파트,대구광역시 수성구 지범로52길 69,35.8135115,128.6439788,3,3,0,Y
LU101626,용산동서우방타운,대구광역시 달서구 장산로 20,35.85437802,128.52765669,11,11,0,Y
