statId,statNm,addr,lat,lng,chgerId,chgerType,output,useTime,busiNm,parkingFree,delYn,fetchedAt,lat_f,lng_f,dist_m,complex_id,complex_name,cohort
LU003963,대명동파크맨션,대구광역시 남구 대명복개로 230,35.84113,128.57112,06,02,7,24시간 이용가능,LG유플러스볼트업,Y,N,2026-07-25T20:38:50+09:00,35.84113,128.57112,447.13256866727204,APT2026-06,대명자이그랜드시티,2026
KP002173,홈플러스 남대구점,대구광역시 남구 대명로 116,35.8386903425,128.5698545725,01,06,,,한국전력,Y,N,2026-07-25T20:38:50+09:00,35.8386903425,128.5698545725,472.8550211509853,APT2026-06,대명자이그랜드시티,2026
EV013088,대구남구 개나리맨션,대구광역시 남구 대명로 117,35.839872789,128.57003713,01,02,7,24시간 이용가능,에버온,N,N,2026-07-25T20:38:50+09:00,35.839872789,128.57003713,473.7356297293079,APT2026-06,대명자이그랜드시티,2026
PL032786,개나리맨션,대구 남구 대명로 117,35.8398728,128.5700371,01,02,7,24시간 이용가능,플러그링크,N,N,2026-07-25T20:38:50+09:00,35.8398728,128.5700371,473.73856293390844,APT2026-06,대명자이그랜드시티,2026
NT102179,대구 앞산리슈빌앤리마크1단지,대구광역시 남구 안지랑로 73,35.83744,128.57,03,02,7,24시간 이용가능,NICE인프라,N,N,2026-07-25T20:38:50+09:00,35.83744,128.57,481.5871003742753,APT2026-06,대명자이그랜드시티,2026
PL031622,대구 화성파크드림이스트밸리,대구 동구 송라로10길 34,35.8715037,128.622714,06,02,7,24시간 이용가능,플러그링크,N,N,2026-07-25T20:38:50+09:00,35.8715037,128.622714,143.85052898773063,APT2026-07,힐스테이트동대구센트럴,2026
IN053041,신천청아람아파트,대구광역시 동구 송라로14길 132,35.8741,128.6221,09,02,7,24시간 이용가능,신세계아이앤씨,N,Y,2026-07-25T20:38:50+09:00,35.8741,128.6221,172.12316868770105,APT2026-07,힐스테이트동대구센트럴,2026
PIS00563,대구 동구 신천청아람아파트,대구광역시 동구 송라로14길 132,35.8741,128.6221,01,02,7,24시간 이용가능,GS차지비,Y,N,2026-07-25T20:38:50+09:00,35.8741,128.6221,172.12316868770105,APT2026-07,힐스테이트동대구센트럴,2026
LU101282,동대구역센트럴시티자이,대구광역시 동구 송라로10길 33,35.8734967,128.6237186,11,02,7,24시간 이용가능,LG유플러스볼트업,Y,N,2026-07-25T20:38:50+09:00,35.8734967,128.6237186,200.4797952912946,APT2026-07,힐스테이트동대구센트럴,2026
PIH01792,대구 동구 벽산이솔렌스힐아파트,대구광역시 동구 장등로 56,35.8724153,128.6242287,05,02,7,24시간 이용가능,GS차지비,N,N,2026-07-25T20:38:50+09:00,35.8724153,128.6242287,218.6119228612451,APT2026-07,힐스테이트동대구센트럴,2026
CV000952,동대구벤처밸리 기업성장지원센터,대구광역시 동구 동대구로 465,35.872167,128.62477,01,06,50,09:00~18:00,채비,Y,N,2026-07-25T20:38:50+09:00,35.872167,128.62477,270.4460677517292,APT2026-07,힐스테이트동대구센트럴,2026
CV001396,대구테크노파크 대구벤처센터,대구광역시 동구 동대구로 475,35.872833,128.624825,01,02,7,24시간 이용가능,채비,Y,N,2026-07-25T20:38:50+09:00,35.872833,128.624825,273.23181001149874,APT2026-07,힐스테이트동대구센트럴,2026
PW801141,재단법인대구디지털혁신진흥원(T),대구광역시 동구 동대구로 469,35.872142054,128.62483137,02,02,7,24시간 이용가능,파워큐브코리아,Y,N,2026-07-25T20:38:50+09:00,35.872142054,128.62483137,276.3649574356557,APT2026-07,힐스테이트동대구센트럴,2026
CV003131,대구시_대구테크노파크 동대구캠퍼스 2동,대구광역시 동구 동대구로 481,35.87325,128.624797,01,02,7,24시간 이용가능,채비,Y,N,2026-07-25T20:38:50+09:00,35.87325,128.624797,279.55837107904443,APT2026-07,힐스테이트동대구센트럴,2026
CV002169,대구스케일업허브,대구광역시 동구 동대구로 465,35.871777,128.624853,01,02,7,24시간 이용가능,채비,N,N,2026-07-25T20:38:50+09:00,35.871777,128.624853,288.01701440390497,APT2026-07,힐스테이트동대구센트럴,2026
CV002196,대구경북디자인진흥원,대구광역시 동구 동대구로 461,35.871416,128.624825,03,04,100,24시간 이용가능,채비,N,N,2026-07-25T20:38:50+09:00,35.871416,128.624825,300.4454468533154,APT2026-07,힐스테이트동대구센트럴,2026
SF003317,대구무역회관 (완속충전기),대구광역시 동구 동대구로 489,35.874208512,128.62482043,00,02,7,09:00~18:00,(주)스타코프,N,N,2026-07-25T20:38:50+09:00,35.874208512,128.62482043,326.75724159782425,APT2026-07,힐스테이트동대구센트럴,2026
EV006712,대구동구 대구무역회관,대구광역시 동구 동대구로 489,35.874208512,128.62482043,02,02,7,24시간 이용가능,에버온,Y,N,2026-07-25T20:38:50+09:00,35.874208512,128.62482043,326.75724159782425,APT2026-07,힐스테이트동대구센트럴,2026
CV003071,대구시_대구상공회의소,대구광역시 동구 동대구로 457,35.871083,128.624964,01,06,50,24시간 이용가능,채비,N,N,2026-07-25T20:38:50+09:00,35.871083,128.624964,328.7908675018587,APT2026-07,힐스테이트동대구센트럴,2026
PL033196,동대구삼환나우빌,대구 동구 동부로 81,35.8757736,128.6210968,01,02,7,24시간 이용가능,플러그링크,N,N,2026-07-25T20:38:50+09:00,35.8757736,128.6210968,361.9737844185946,APT2026-07,힐스테이트동대구센트럴,2026
PL031999,대구 북구 동대구유성푸르나임아파트,대구 동구 동부로22길 48,35.872502,128.6260826,00,02,7,24시간 이용가능,플러그링크,N,N,2026-07-25T20:38:50+09:00,35.872502,128.6260826,385.0515893808993,APT2026-07,힐스테이트동대구센트럴,2026
KP000666,동대구유성푸르나임 아파트,대구광역시 동구 신천동 동부로22길 48,35.8724363153,128.6262200222,01,06,50,,한국전력,Y,N,2026-07-25T20:38:50+09:00,35.8724363153,128.6262200222,397.6377148495222,APT2026-07,힐스테이트동대구센트럴,2026
PI722554,신천휴먼시아6단지아파트,대구광역시 동구 송라로11길 39,35.870912318,128.61729013,10,02,7,24시간 이용가능,GS차지비,Y,N,2026-07-25T20:38:50+09:00,35.870912318,128.61729013,447.032266142141,APT2026-07,힐스테이트동대구센트럴,2026
SF002969,한국건강관리협회 대구지부 (완속충전기),대구광역시 동구 장등로 16,35.86879023,128.62353479,01,02,11,09:00~18:00,(주)스타코프,N,N,2026-07-25T20:38:50+09:00,35.86879023,128.62353479,448.1050710412483,APT2026-07,힐스테이트동대구센트럴,2026
LU101181,신천두산위브,대구광역시 동구 국채보상로 829,35.8685525,128.6222365,09,02,7,24시간 이용가능,LG유플러스볼트업,Y,N,2026-07-25T20:38:50+09:00,35.8685525,128.6222365,448.37557791923746,APT2026-07,힐스테이트동대구센트럴,2026
HY000753,현대아울렛 대구점,대구광역시 동구 동대구로 454,35.870779,128.626281,11,02,7,10:30 ~ 21:00,현대엔지니어링,N,N,2026-07-25T20:38:50+09:00,35.870779,128.626281,449.3946872928854,APT2026-07,힐스테이트동대구센트럴,2026
PI708859,신천두산위브B,대구광역시 동구 국채보상로 829,35.868524806,128.62193026,01,02,7,08:00~20:00,GS차지비,Y,N,2026-07-25T20:38:50+09:00,35.868524806,128.62193026,449.9355567736973,APT2026-07,힐스테이트동대구센트럴,2026
HY001691,대구 신천휴먼시아6단지,대구광역시 동구 송라로11길 39,35.870891,128.617188,03,02,7,24시간 이용가능,현대엔지니어링,Y,N,2026-07-25T20:38:50+09:00,35.870891,128.617188,456.39634555089725,APT2026-07,힐스테이트동대구센트럴,2026
HM000519,동대구반도유보라,대구광역시 동구 송라로16길 11,35.875528732,128.61795627,12,02,7,24시간 이용가능,HUMAX EV,N,N,2026-07-25T20:38:50+09:00,35.875528732,128.61795627,478.33701583420435,APT2026-07,힐스테이트동대구센트럴,2026
CV002401,동대구역더샵센터시티아파트,대구광역시 동구 동부로19길 18,35.876749,128.623464,01,02,7,24시간 이용가능,채비,Y,N,2026-07-25T20:38:50+09:00,35.876749,128.623464,487.9959851619896,APT2026-07,힐스테이트동대구센트럴,2026
PI000239,대구시 동부소방서,대구광역시 동구 동대구로 507,35.8759858474,128.6252252194,01,02,7,24시간 이용가능,GS차지비,,N,2026-07-25T20:38:50+09:00,35.8759858474,128.6252252194,488.83220777741525,APT2026-07,힐스테이트동대구센트럴,2026
TS271402,청구고등학교,대구광역시 동구 국채보상로 827,35.868361,128.61995,01,02,7,24시간 이용가능,주식회사 태성콘텍,Y,N,2026-07-25T20:38:50+09:00,35.868361,128.61995,497.1228057584935,APT2026-07,힐스테이트동대구센트럴,2026
PL031622,대구 화성파크드림이스트밸리,대구 동구 송라로10길 34,35.8715037,128.622714,06,02,7,24시간 이용가능,플러그링크,N,N,2026-07-25T20:38:50+09:00,35.8715037,128.622714,143.85052898773063,APT2026-08,벤처밸리푸르지오,2026
IN053041,신천청아람아파트,대구광역시 동구 송라로14길 132,35.8741,128.6221,09,02,7,24시간 이용가능,신세계아이앤씨,N,Y,2026-07-25T20:38:50+09:00,35.8741,128.6221,172.12316868770105,APT2026-08,벤처밸리푸르지오,2026
PIS00563,대구 동구 신천청아람아파트,대구광역시 동구 송라로14길 132,35.8741,128.6221,01,02,7,24시간 이용가능,GS차지비,Y,N,2026-07-25T20:38:50+09:00,35.8741,128.6221,172.12316868770105,APT2026-08,벤처밸리푸르지오,2026
LU101282,동대구역센트럴시티자이,대구광역시 동구 송라로10길 33,35.8734967,128.6237186,11,02,7,24시간 이용가능,LG유플러스볼트업,Y,N,2026-07-25T20:38:50+09:00,35.8734967,128.6237186,200.4797952912946,APT2026-08,벤처밸리푸르지오,2026
PIH01792,대구 동구 벽산이솔렌스힐아파트,대구광역시 동구 장등로 56,35.8724153,128.6242287,05,02,7,24시간 이용가능,GS차지비,N,N,2026-07-25T20:38:50+09:00,35.8724153,128.6242287,218.6119228612451,APT2026-08,벤처밸리푸르지오,2026
CV000952,동대구벤처밸리 기업성장지원센터,대구광역시 동구 동대구로 465,35.872167,128.62477,01,06,50,09:00~18:00,채비,Y,N,2026-07-25T20:38:50+09:00,35.872167,128.62477,270.4460677517292,APT2026-08,벤처밸리푸르지오,2026
CV001396,대구테크노파크 대구벤처센터,대구광역시 동구 동대구로 475,35.872833,128.624825,01,02,7,24시간 이용가능,채비,Y,N,2026-07-25T20:38:50+09:00,35.872833,128.624825,273.23181001149874,APT2026-08,벤처밸리푸르지오,2026
PW801141,재단법인대구디지털혁신진흥원(T),대구광역시 동구 동대구로 469,35.872142054,128.62483137,02,02,7,24시간 이용가능,파워큐브코리아,Y,N,2026-07-25T20:38:50+09:00,35.872142054,128.62483137,276.3649574356557,APT2026-08,벤처밸리푸르지오,2026
CV003131,대구시_대구테크노파크 동대구캠퍼스 2동,대구광역시 동구 동대구로 481,35.87325,128.624797,01,02,7,24시간 이용가능,채비,Y,N,2026-07-25T20:38:50+09:00,35.87325,128.624797,279.55837107904443,APT2026-08,벤처밸리푸르지오,2026
CV002169,대구스케일업허브,대구광역시 동구 동대구로 465,35.871777,128.624853,01,02,7,24시간 이용가능,채비,N,N,2026-07-25T20:38:50+09:00,35.871777,128.624853,288.01701440390497,APT2026-08,벤처밸리푸르지오,2026
CV002196,대구경북디자인진흥원,대구광역시 동구 동대구로 461,35.871416,128.624825,03,04,100,24시간 이용가능,채비,N,N,2026-07-25T20:38:50+09:00,35.871416,128.624825,300.4454468533154,APT2026-08,벤처밸리푸르지오,2026
SF003317,대구무역회관 (완속충전기),대구광역시 동구 동대구로 489,35.874208512,128.62482043,00,02,7,09:00~18:00,(주)스타코프,N,N,2026-07-25T20:38:50+09:00,35.874208512,128.62482043,326.75724159782425,APT2026-08,벤처밸리푸르지오,2026
EV006712,대구동구 대구무역회관,대구광역시 동구 동대구로 489,35.874208512,128.62482043,02,02,7,24시간 이용가능,에버온,Y,N,2026-07-25T20:38:50+09:00,35.874208512,128.62482043,326.75724159782425,APT2026-08,벤처밸리푸르지오,2026
CV003071,대구시_대구상공회의소,대구광역시 동구 동대구로 457,35.871083,128.624964,01,06,50,24시간 이용가능,채비,N,N,2026-07-25T20:38:50+09:00,35.871083,128.624964,328.7908675018587,APT2026-08,벤처밸리푸르지오,2026
PL033196,동대구삼환나우빌,대구 동구 동부로 81,35.8757736,128.6210968,01,02,7,24시간 이용가능,플러그링크,N,N,2026-07-25T20:38:50+09:00,35.8757736,128.6210968,361.9737844185946,APT2026-08,벤처밸리푸르지오,2026
PL031999,대구 북구 동대구유성푸르나임아파트,대구 동구 동부로22길 48,35.872502,128.6260826,00,02,7,24시간 이용가능,플러그링크,N,N,2026-07-25T20:38:50+09:00,35.872502,128.6260826,385.0515893808993,APT2026-08,벤처밸리푸르지오,2026
KP000666,동대구유성푸르나임 아파트,대구광역시 동구 신천동 동부로22길 48,35.8724363153,128.6262200222,01,06,50,,한국전력,Y,N,2026-07-25T20:38:50+09:00,35.8724363153,128.6262200222,397.6377148495222,APT2026-08,벤처밸리푸르지오,2026
PI722554,신천휴먼시아6단지아파트,대구광역시 동구 송라로11길 39,35.870912318,128.61729013,10,02,7,24시간 이용가능,GS차지비,Y,N,2026-07-25T20:38:50+09:00,35.870912318,128.61729013,447.032266142141,APT2026-08,벤처밸리푸르지오,2026
SF002969,한국건강관리협회 대구지부 (완속충전기),대구광역시 동구 장등로 16,35.86879023,128.62353479,01,02,11,09:00~18:00,(주)스타코프,N,N,2026-07-25T20:38:50+09:00,35.86879023,128.62353479,448.1050710412483,APT2026-08,벤처밸리푸르지오,2026
LU101181,신천두산위브,대구광역시 동구 국채보상로 829,35.8685525,128.6222365,09,02,7,24시간 이용가능,LG유플러스볼트업,Y,N,2026-07-25T20:38:50+09:00,35.8685525,128.6222365,448.37557791923746,APT2026-08,벤처밸리푸르지오,2026
HY000753,현대아울렛 대구점,대구광역시 동구 동대구로 454,35.870779,128.626281,11,02,7,10:30 ~ 21:00,현대엔지니어링,N,N,2026-07-25T20:38:50+09:00,35.870779,128.626281,449.3946872928854,APT2026-08,벤처밸리푸르지오,2026
PI708859,신천두산위브B,대구광역시 동구 국채보상로 829,35.868524806,128.62193026,01,02,7,08:00~20:00,GS차지비,Y,N,2026-07-25T20:38:50+09:00,35.868524806,128.62193026,449.9355567736973,APT2026-08,벤처밸리푸르지오,2026
HY001691,대구 신천휴먼시아6단지,대구광역시 동구 송라로11길 39,35.870891,128.617188,03,02,7,24시간 이용가능,현대엔지니어링,Y,N,2026-07-25T20:38:50+09:00,35.870891,128.617188,456.39634555089725,APT2026-08,벤처밸리푸르지오,2026
HM000519,동대구반도유보라,대구광역시 동구 송라로16길 11,35.875528732,128.61795627,12,02,7,24시간 이용가능,HUMAX EV,N,N,2026-07-25T20:38:50+09:00,35.875528732,128.61795627,478.33701583420435,APT2026-08,벤처밸리푸르지오,2026
CV002401,동대구역더샵센터시티아파트,대구광역시 동구 동부로19길 18,35.876749,128.623464,01,02,7,24시간 이용가능,채비,Y,N,2026-07-25T20:38:50+09:00,35.876749,128.623464,487.9959851619896,APT2026-08,벤처밸리푸르지오,2026
PI000239,대구시 동부소방서,대구광역시 동구 동대구로 507,35.8759858474,128.6252252194,01,02,7,24시간 이용가능,GS차지비,,N,2026-07-25T20:38:50+09:00,35.8759858474,128.6252252194,488.83220777741525,APT2026-08,벤처밸리푸르지오,2026
TS271402,청구고등학교,대구광역시 동구 국채보상로 827,35.868361,128.61995,01,02,7,24시간 이용가능,주식회사 태성콘텍,Y,N,2026-07-25T20:38:50+09:00,35.868361,128.61995,497.1228057584935,APT2026-08,벤처밸리푸르지오,2026
CV003115,대구시_본동행정복지센터,대구광역시 달서구 구마로26길 62,35.834448,128.541055,01,02,7,24시간 이용가능,채비,Y,N,2026-07-25T20:38:50+09:00,35.834448,128.541055,159.6637533131386,APT2026-09,더샵달서센트엘로,2026
EZ002091,대구공업대학교_위니텍,대구광역시 달서구 송현로 205,35.8351184,128.5419565,01,02,7,24시간 이용가능,(주)차지인,N,N,2026-07-25T20:38:50+09:00,35.8351184,128.5419565,203.20397192446939,APT2026-09,더샵달서센트엘로,2026
PC001562,달서코아루더리브(대구),대구광역시 달서구 와룡로 42,35.8362882,128.5374954,04,02,7,24시간 이용가능,아이파킹,Y,N,2026-07-25T20:38:50+09:00,35.8362882,128.5374954,224.28126434586687,APT2026-09,더샵달서센트엘로,2026
CV002144,올림픽기념국민생활관,대구광역시 달서구 학산로 130,35.8335919,128.5409839,02,04,100,24시간 이용가능,채비,Y,N,2026-07-25T20:38:50+09:00,35.8335919,128.5409839,230.69877022249887,APT2026-09,더샵달서센트엘로,2026
EZ002092,대구공업대학교_평생교육원,대구광역시 달서구 송현로 205,35.835415,128.54285,01,02,7,24시간 이용가능,(주)차지인,Y,N,2026-07-25T20:38:50+09:00,35.835415,128.54285,281.32333769344984,APT2026-09,더샵달서센트엘로,2026
KP003780,달서구노인종합복지관,대구광역시 달서구 학산로 140,35.833430625158,128.5417838845,01,06,50,24시간 이용가능,한국전력,Y,N,2026-07-25T20:38:50+09:00,35.833430625158,128.5417838845,286.82482385011104,APT2026-09,더샵달서센트엘로,2026
PW101126,유림노르웨이아침아파트,대구광역시 달서구 구마로 97,35.837827286,128.5383658,05,02,7,24시간 이용가능,파워큐브,Y,N,2026-07-25T20:38:50+09:00,35.837827286,128.5383658,296.55087978751334,APT2026-09,더샵달서센트엘로,2026
PW010451,유림노르웨이아침,대구광역시 달서구 구마로 97,35.8378288,128.5383673,03,02,7,24시간 이용가능,파워큐브(SP),Y,N,2026-07-25T20:38:50+09:00,35.8378288,128.5383673,296.6481064171088,APT2026-09,더샵달서센트엘로,2026
PWE02950,유림노르웨이아침아파트,대구광역시 달서구 구마로 97,35.83783,128.53837,01,02,3,24시간 이용가능,파워큐브,Y,N,2026-07-25T20:38:50+09:00,35.83783,128.53837,296.66896959163205,APT2026-09,더샵달서센트엘로,2026
LU101542,빌리브클라쎄아파트,대구광역시 달서구 와룡로 41,35.8364656,128.5363571,03,02,7,24시간 이용가능,LG유플러스볼트업,Y,N,2026-07-25T20:38:50+09:00,35.8364656,128.5363571,326.25647469556895,APT2026-09,더샵달서센트엘로,2026
LU003218,주식회사청명건설,대구광역시 달서구 구마로 89,35.837841,128.537598,02,02,7,24시간 이용가능,LG유플러스볼트업,Y,N,2026-07-25T20:38:50+09:00,35.837841,128.537598,332.52447062486465,APT2026-09,더샵달서센트엘로,2026
ME25C167,학산공원 삼거리 주차장,대구광역시 달서구 본동 1118,35.8324695,128.5386968,01,04,100,24시간 이용가능,기후부,Y,N,2026-07-25T20:38:50+09:00,35.8324695,128.5386968,338.91077581297185,APT2026-09,더샵달서센트엘로,2026
LU004186,본리동한신아파트,대구광역시 달서구 와룡로14길 53,35.838306,128.540909,03,02,7,24시간 이용가능,LG유플러스볼트업,Y,N,2026-07-25T20:38:50+09:00,35.838306,128.540909,340.1604065062676,APT2026-09,더샵달서센트엘로,2026
KP003772,학산근린공원삼거리주차장,대구광역시 달서구 학산로 104-11,35.832327247798,128.5385782094,01,06,50,24시간 이용가능,한국전력,Y,N,2026-07-25T20:38:50+09:00,35.832327247798,128.5385782094,357.1056842230155,APT2026-09,더샵달서센트엘로,2026
HM001818,아카시아아파트,대구광역시 달서구 대명천로 153,35.8379774,128.5421457,01,02,7,24시간 이용가능,휴맥스이브이,Y,N,2026-07-25T20:38:50+09:00,35.8379774,128.5421457,359.9598310262577,APT2026-09,더샵달서센트엘로,2026
BNBN0585,대구 새본리중학교,"대구 달서구 대명천로 167 (본리동, 새본리중학교)",35.8392164,128.540979,01,02,7,24시간 이용가능,블루네트웍스,N,N,2026-07-25T20:38:50+09:00,35.8392164,128.540979,439.0408123771695,APT2026-09,더샵달서센트엘로,2026
IN053047,월성5단지아파트,대구광역시 달서구 구마로12길 89,35.8323,128.5364,01,02,7,24시간 이용가능,신세계아이앤씨,N,Y,2026-07-25T20:38:50+09:00,35.8323,128.5364,457.0707857959039,APT2026-09,더샵달서센트엘로,2026
PIS00571,대구 달서구 월성5단지아파트,대구광역시 달서구 구마로12길 89,35.8323,128.5364,07,02,7,24시간 이용가능,GS차지비,Y,N,2026-07-25T20:38:50+09:00,35.8323,128.5364,457.0707857959039,APT2026-09,더샵달서센트엘로,2026
EP190050,달서구 펠리체(한명화),대구광역시 달서구 와룡로16길 27-3,35.8394306,128.5385444,01,02,7,24시간 이용가능/시설 상황에 따라 이용이 제한될 수 있습니다,이카플러그,Y,N,2026-07-25T20:38:50+09:00,35.8394306,128.5385444,460.7125554875147,APT2026-09,더샵달서센트엘로,2026
SF002583,달서유림 노르웨이숲 (완속충전기),대구광역시 달서구 와룡로 67,35.8387951,128.5362236,01,02,11,05:00~익일01:00,스타코프(주)스타코프,N,N,2026-07-25T20:38:50+09:00,35.8387951,128.5362236,492.31122337617825,APT2026-09,더샵달서센트엘로,2026
SF001285,달서유림 노르웨이숲,대구광역시 달서구 와룡로 67,35.83879514,128.53622362,01,02,3,09:00~18:00,(주)스타코프,N,N,2026-07-25T20:38:50+09:00,35.83879514,128.53622362,492.3134765556704,APT2026-09,더샵달서센트엘로,2026
